,required,optional,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,required
,20628,0,5,1,200101,2,3,1 1000 60252,1,,0,0,0,0,201,60252,0,204
,20629,0,5,1,200101,3,3,1 1000 60252,1,,0,0,0,0,301,60252,0,204
,20630,0,5,1,200101,4,3,1 1000 60252,1,,0,0,0,0,401,60252,0,204
,20631,0,5,1,200101,5,3,1 1000 60252,1,,0,0,0,0,501,60252,0,204
,20632,0,5,1,200102,1,3,1 1000 60253,1,,0,0,0,0,102,60253,0,204
,20633,0,5,1,200102,2,3,1 1000 60253,1,,0,0,0,0,202,60253,0,204
,20634,0,5,1,200102,3,3,1 1000 60253,1,,0,0,0,0,302,60253,0,204
,20635,0,5,1,200102,4,3,1 1000 60253,1,,0,0,0,0,402,60253,0,204
,20636,0,5,1,200102,5,3,1 1000 60253,1,,0,0,0,0,502,60253,0,204
,20637,0,5,0,200102,1,3,1 1000 20466,1,,0,0,0,0,103,20466,0,202
,20638,0,5,0,200102,2,3,1 1000 20466,1,,0,0,0,0,203,20466,0,202
,20639,0,5,0,200102,3,3,1 1000 20466,1,,0,0,0,0,303,20466,0,202
,20640,0,5,0,200102,4,3,1 1000 20466,1,,0,0,0,0,403,20466,0,202
,20641,0,5,0,200102,5,3,1 1000 20466,1,,0,0,0,0,503,20466,0,202
,20642,0,5,0,200103,1,3,1 1000 20269,1,,0,0,0,0,104,20269,0,202
,20643,0,5,0,200103,2,3,1 1000 20269,1,,0,0,0,0,204,20269,0,202
,20644,0,5,0,200103,3,3,1 1000 20269,1,,0,0,0,0,304,20269,0,202
,20645,0,5,0,200103,4,3,1 1000 20269,1,,0,0,0,0,404,20269,0,202
,20646,0,5,0,200103,5,3,1 1000 20269,1,,0,0,0,0,504,20269,0,202
,20647,0,5,0,200302,1,3,"0 2003 -214.34,0.34,-31.47",1,,0,0,0,0,101,0,0,201
,20648,0,5,0,200302,2,3,"0 2003 -214.34,0.34,-31.47",1,,0,0,0,0,201,0,0,201
,20649,0,5,0,200302,3,3,"0 2003 -214.34,0.34,-31.47",1,,0,0,0,0,301,0,0,201
,20650,0,5,0,200302,4,3,"0 2003 -214.34,0.34,-31.47",1,,0,0,0,0,401,0,0,201
,20651,0,5,0,200302,5,3,"0 2003 -214.34,0.34,-31.47",1,,0,0,0,0,501,0,0,201
,20652,0,5,0,200302,1,3,1 2003 20450,1,,0,0,0,0,103,20450,0,201
,20653,0,5,0,200302,2,3,1 2003 20450,1,,0,0,0,0,203,20450,0,201
,20654,0,5,0,200302,3,3,1 2003 20450,1,,0,0,0,0,303,20450,0,201
,20655,0,5,0,200302,4,3,1 2003 20450,1,,0,0,0,0,403,20450,0,201
,20656,0,5,0,200302,5,3,1 2003 20450,1,,0,0,0,0,503,20450,0,201
,20657,0,5,0,200302,1,3,1 2003 20580,1,,0,0,0,0,104,20580,0,201
,20658,0,5,0,200302,2,3,1 2003 20580,1,,0,0,0,0,204,20580,0,201
,20659,0,5,0,200302,3,3,1 2003 20580,1,,0,0,0,0,304,20580,0,201
,20660,0,5,0,200302,4,3,1 2003 20580,1,,0,0,0,0,404,20580,0,201
,20661,0,5,0,200302,5,3,1 2003 20580,1,,0,0,0,0,504,20580,0,201
,20662,0,5,0,200304,1,3,"0 2003 -149.99,-0.77,-234.67",1,,0,0,0,0,102,0,0,201
,20663,0,5,0,200304,2,3,"0 2003 -149.99,-0.77,-234.67",1,,0,0,0,0,202,0,0,201
,20664,0,5,0,200304,3,3,"0 2003 -149.99,-0.77,-234.67",1,,0,0,0,0,302,0,0,201
,20665,0,5,0,200304,4,3,"0 2003 -149.99,-0.77,-234.67",1,,0,0,0,0,402,0,0,201
,20666,0,5,0,200304,5,3,"0 2003 -149.99,-0.77,-234.67",1,,0,0,0,0,502,0,0,201
,20667,0,5,0,200304,1,3,1 2003 60295,1,,0,0,0,0,103,60295,0,204
,20668,0,5,0,200304,2,3,1 2003 60295,1,,0,0,0,0,203,60295,0,204
,20669,0,5,0,200304,3,3,1 2003 60295,1,,0,0,0,0,303,60295,0,204
,20670,0,5,0,200304,4,3,1 2003 60295,1,,0,0,0,0,403,60295,0,204
,20671,0,5,0,200304,5,3,1 2003 60295,1,,0,0,0,0,503,60295,0,204
,20672,0,5,0,200304,1,3,2 2003 900377,1,,0,0,0,0,104,900377,0,202
,20673,0,5,0,200304,2,3,2 2003 900377,1,,0,0,0,0,204,900377,0,202
,20674,0,5,0,200304,3,3,2 2003 900377,1,,0,0,0,0,304,900377,0,202
,20675,0,5,0,200304,4,3,2 2003 900377,1,,0,0,0,0,404,900377,0,202
,20676,0,5,0,200304,5,3,2 2003 900377,1,,0,0,0,0,504,900377,0,202
,20677,0,5,0,200303,1,3,1 2003 20483,1,,0,0,0,0,101,20483,0,201
,20678,0,5,0,200303,2,3,1 2003 20483,1,,0,0,0,0,201,20483,0,201
,20679,0,5,0,200303,3,3,1 2003 20483,1,,0,0,0,0,301,20483,0,201
,20680,0,5,0,200303,4,3,1 2003 20483,1,,0,0,0,0,401,20483,0,201
,20681,0,5,0,200303,5,3,1 2003 20483,1,,0,0,0,0,501,20483,0,201
,20682,0,5,0,200303,1,3,2 2003 900378,1,,0,0,0,0,103,900378,0,202
,20683,0,5,0,200303,2,3,2 2003 900378,1,,0,0,0,0,203,900378,0,202
,20684,0,5,0,200303,3,3,2 2003 900378,1,,0,0,0,0,303,900378,0,202
,20685,0,5,0,200303,4,3,2 2003 900378,1,,0,0,0,0,403,900378,0,202
,20686,0,5,0,200303,5,3,2 2003 900378,1,,0,0,0,0,503,900378,0,202
,20687,0,5,0,200303,1,3,2 2003 900379,1,,0,0,0,0,104,900379,0,202
,20688,0,5,0,200303,2,3,2 2003 900379,1,,0,0,0,0,204,900379,0,202
,20689,0,5,0,200303,3,3,2 2003 900379,1,,0,0,0,0,304,900379,0,202
,20690,0,5,0,200303,4,3,2 2003 900379,1,,0,0,0,0,404,900379,0,202
,20691,0,5,0,200303,5,3,2 2003 900379,1,,0,0,0,0,504,900379,0,202
,20692,0,5,0,200305,1,3,1 2003 20295,1,,0,0,0,0,102,20295,0,201
,20693,0,5,0,200305,2,3,1 2003 20295,1,,0,0,0,0,202,20295,0,201
,20694,0,5,0,200305,3,3,1 2003 20295,1,,0,0,0,0,302,20295,0,201
,20695,0,5,0,200305,4,3,1 2003 20295,1,,0,0,0,0,402,20295,0,201
,20696,0,5,0,200305,5,3,1 2003 20295,1,,0,0,0,0,502,20295,0,201
,20697,0,5,0,200305,1,3,2 2003 900380,1,,0,0,0,0,103,900380,0,202
,20698,0,5,0,200305,2,3,2 2003 900380,1,,0,0,0,0,203,900380,0,202
,20699,0,5,0,200305,3,3,2 2003 900380,1,,0,0,0,0,303,900380,0,202
,20700,0,5,0,200305,4,3,2 2003 900380,1,,0,0,0,0,403,900380,0,202
,20701,0,5,0,200305,5,3,2 2003 900380,1,,0,0,0,0,503,900380,0,202
,20702,0,5,0,200305,1,3,2 2003 900381,1,,0,0,0,0,104,900381,0,203
,20703,0,5,0,200305,2,3,2 2003 900381,1,,0,0,0,0,204,900381,0,203
,20704,0,5,0,200305,3,3,2 2003 900381,1,,0,0,0,0,304,900381,0,203
,20705,0,5,0,200305,4,3,2 2003 900381,1,,0,0,0,0,404,900381,0,203
,20706,0,5,0,200305,5,3,2 2003 900381,1,,0,0,0,0,504,900381,0,203
,20707,0,5,0,200301,1,3,1 2003 20482,1,,0,0,0,0,101,20482,0,201
,20708,0,5,0,200301,2,3,1 2003 20482,1,,0,0,0,0,201,20482,0,201
,20709,0,5,0,200301,3,3,1 2003 20482,1,,0,0,0,0,301,20482,0,201
,20710,0,5,0,200301,4,3,1 2003 20482,1,,0,0,0,0,401,20482,0,201
,20711,0,5,0,200301,5,3,1 2003 20482,1,,0,0,0,0,501,20482,0,201
,20712,0,5,1,200301,1,3,1 2003 60296,1,,0,0,0,0,102,60296,0,204
,20713,0,5,1,200301,2,3,1 2003 60296,1,,0,0,0,0,202,60296,0,204
,20714,0,5,1,200301,3,3,1 2003 60296,1,,0,0,0,0,302,60296,0,204
,20715,0,5,1,200301,4,3,1 2003 60296,1,,0,0,0,0,402,60296,0,204
,20716,0,5,1,200301,5,3,1 2003 60296,1,,0,0,0,0,502,60296,0,204
,20717,0,5,0,200301,1,3,1 2003 20181,1,,0,0,0,0,103,20181,0,202
,20718,0,5,0,200301,2,3,1 2003 20181,1,,0,0,0,0,203,20181,0,202
,20719,0,5,0,200301,3,3,1 2003 20181,1,,0,0,0,0,303,20181,0,202
,20720,0,5,0,200301,4,3,1 2003 20181,1,,0,0,0,0,403,20181,0,202
,20721,0,5,0,200301,5,3,1 2003 20181,1,,0,0,0,0,503,20181,0,202
,20722,0,5,0,200502,1,3,1 2006 20420 ,1,,0,0,0,0,101,20420,0,201
,20723,0,5,0,200502,2,3,1 2006 20420 ,1,,0,0,0,0,201,20420,0,201
,20724,0,5,0,200502,3,3,1 2006 20420 ,1,,0,0,0,0,301,20420,0,201
,20725,0,5,0,200502,4,3,1 2006 20420 ,1,,0,0,0,0,401,20420,0,201
,20726,0,5,0,200502,5,3,1 2006 20420 ,1,,0,0,0,0,501,20420,0,201
,20727,0,5,0,200502,1,3,1 2004 20423 ,1,,0,0,0,0,102,20423,0,201
,20728,0,5,0,200502,2,3,1 2004 20423 ,1,,0,0,0,0,202,20423,0,201
,20729,0,5,0,200502,3,3,1 2004 20423 ,1,,0,0,0,0,302,20423,0,201
,20730,0,5,0,200502,4,3,1 2004 20423 ,1,,0,0,0,0,402,20423,0,201
,20731,0,5,0,200502,5,3,1 2004 20423 ,1,,0,0,0,0,502,20423,0,201
,20732,0,5,0,200502,1,3,1 2004 70015,1,,0,0,0,0,103,70015,0,201
,20733,0,5,0,200502,2,3,1 2004 70015,1,,0,0,0,0,203,70015,0,201
,20734,0,5,0,200502,3,3,1 2004 70015,1,,0,0,0,0,303,70015,0,201
,20735,0,5,0,200502,4,3,1 2004 70015,1,,0,0,0,0,403,70015,0,201
,20736,0,5,0,200502,5,3,1 2004 70015,1,,0,0,0,0,503,70015,0,201
,20737,0,5,0,200502,1,3,1 2004 20421,1,,0,0,0,0,104,20421,0,201
,20738,0,5,0,200502,2,3,1 2004 20421,1,,0,0,0,0,204,20421,0,201
,20739,0,5,0,200502,3,3,1 2004 20421,1,,0,0,0,0,304,20421,0,201
,20740,0,5,0,200502,4,3,1 2004 20421,1,,0,0,0,0,404,20421,0,201
,20741,0,5,0,200502,5,3,1 2004 20421,1,,0,0,0,0,504,20421,0,201
,20742,0,5,0,200502,1,3,1 2004 60317,1,,0,0,0,0,105,60317,0,204
,20743,0,5,0,200502,2,3,1 2004 60317,1,,0,0,0,0,205,60317,0,204
,20744,0,5,0,200502,3,3,1 2004 60317,1,,0,0,0,0,305,60317,0,204
,20745,0,5,0,200502,4,3,1 2004 60317,1,,0,0,0,0,405,60317,0,204
,20746,0,5,0,200502,5,3,1 2004 60317,1,,0,0,0,0,505,60317,0,204
,20747,0,5,0,200502,1,3,1 2004 60318,1,,0,0,0,0,101,60318,0,204
,20748,0,5,0,200502,2,3,1 2004 60318,1,,0,0,0,0,201,60318,0,204
,20749,0,5,0,200502,3,3,1 2004 60318,1,,0,0,0,0,301,60318,0,204
,20750,0,5,0,200502,4,3,1 2004 60318,1,,0,0,0,0,401,60318,0,204
,20751,0,5,0,200502,5,3,1 2004 60318,1,,0,0,0,0,501,60318,0,204
,20752,0,5,0,200502,1,3,1 2004 60319,1,,0,0,0,0,102,60319,0,204
,20753,0,5,0,200502,2,3,1 2004 60319,1,,0,0,0,0,202,60319,0,204
,20754,0,5,0,200502,3,3,1 2004 60319,1,,0,0,0,0,302,60319,0,204
,20755,0,5,0,200502,4,3,1 2004 60319,1,,0,0,0,0,402,60319,0,204
,20756,0,5,0,200502,5,3,1 2004 60319,1,,0,0,0,0,502,60319,0,204
,20757,0,5,0,200502,1,3,2 2004 900434,1,,0,0,0,0,103,900434,0,202
,20758,0,5,0,200502,2,3,2 2004 900434,1,,0,0,0,0,203,900434,0,202
,20759,0,5,0,200502,3,3,2 2004 900434,1,,0,0,0,0,303,900434,0,202
,20760,0,5,0,200502,4,3,2 2004 900434,1,,0,0,0,0,403,900434,0,202
,20761,0,5,0,200502,5,3,2 2004 900434,1,,0,0,0,0,503,900434,0,202
,20762,0,5,0,200502,1,3,2 2004 900435,1,,0,0,0,0,104,900435,0,202
,20763,0,5,0,200502,2,3,2 2004 900435,1,,0,0,0,0,204,900435,0,202
,20764,0,5,0,200502,3,3,2 2004 900435,1,,0,0,0,0,304,900435,0,202
,20765,0,5,0,200502,4,3,2 2004 900435,1,,0,0,0,0,404,900435,0,202
,20766,0,5,0,200502,5,3,2 2004 900435,1,,0,0,0,0,504,900435,0,202
,20767,0,5,0,200502,1,3,2 2004 900436,1,,0,0,0,0,105,900436,0,203
,20768,0,5,0,200502,2,3,2 2004 900436,1,,0,0,0,0,205,900436,0,203
,20769,0,5,0,200502,3,3,2 2004 900436,1,,0,0,0,0,305,900436,0,203
,20770,0,5,0,200502,4,3,2 2004 900436,1,,0,0,0,0,405,900436,0,203
,20771,0,5,0,200502,5,3,2 2004 900436,1,,0,0,0,0,505,900436,0,203
,20772,0,5,0,200501,1,3,1 2005 20515,1,,0,0,0,0,101,20515,0,201
,20773,0,5,0,200501,2,3,1 2005 20515,1,,0,0,0,0,201,20515,0,201
,20774,0,5,0,200501,3,3,1 2005 20515,1,,0,0,0,0,301,20515,0,201
,20775,0,5,0,200501,4,3,1 2005 20515,1,,0,0,0,0,401,20515,0,201
,20776,0,5,0,200501,5,3,1 2005 20515,1,,0,0,0,0,501,20515,0,201
,20777,0,5,0,200501,1,3,1 2005 20409,1,,0,0,0,0,102,20409,0,201
,20778,0,5,0,200501,2,3,1 2005 20409,1,,0,0,0,0,202,20409,0,201
,20779,0,5,0,200501,3,3,1 2005 20409,1,,0,0,0,0,302,20409,0,201
,20780,0,5,0,200501,4,3,1 2005 20409,1,,0,0,0,0,402,20409,0,201
,20781,0,5,0,200501,5,3,1 2005 20409,1,,0,0,0,0,502,20409,0,201
,20782,0,5,0,200501,1,3,"0 2005 -9.07,8,-27.14",1,,0,0,0,0,103,0,0,201
,20783,0,5,0,200501,2,3,"0 2005 -9.07,8,-27.14",1,,0,0,0,0,203,0,0,201
,20784,0,5,0,200501,3,3,"0 2005 -9.07,8,-27.14",1,,0,0,0,0,303,0,0,201
,20785,0,5,0,200501,4,3,"0 2005 -9.07,8,-27.14",1,,0,0,0,0,403,0,0,201
,20786,0,5,0,200501,5,3,"0 2005 -9.07,8,-27.14",1,,0,0,0,0,503,0,0,201
,20787,0,5,1,200501,1,3,1 2005 60321,1,,0,0,0,0,104,60321,0,204
,20788,0,5,1,200501,2,3,1 2005 60321,1,,0,0,0,0,204,60321,0,204
,20789,0,5,1,200501,3,3,1 2005 60321,1,,0,0,0,0,304,60321,0,204
,20790,0,5,1,200501,4,3,1 2005 60321,1,,0,0,0,0,404,60321,0,204
,20791,0,5,1,200501,5,3,1 2005 60321,1,,0,0,0,0,504,60321,0,204
,20792,0,5,1,200501,1,3,1 2005 60322,1,,0,0,0,0,105,60322,0,204
,20793,0,5,1,200501,2,3,1 2005 60322,1,,0,0,0,0,205,60322,0,204
,20794,0,5,1,200501,3,3,1 2005 60322,1,,0,0,0,0,305,60322,0,204
,20795,0,5,1,200501,4,3,1 2005 60322,1,,0,0,0,0,405,60322,0,204
,20796,0,5,1,200501,5,3,1 2005 60322,1,,0,0,0,0,505,60322,0,204
,20797,0,5,1,200501,1,3,1 2005 60323,1,,0,0,0,0,101,60323,0,204
,20798,0,5,1,200501,2,3,1 2005 60323,1,,0,0,0,0,201,60323,0,204
,20799,0,5,1,200501,3,3,1 2005 60323,1,,0,0,0,0,301,60323,0,204
,20800,0,5,1,200501,4,3,1 2005 60323,1,,0,0,0,0,401,60323,0,204
,20801,0,5,1,200501,5,3,1 2005 60323,1,,0,0,0,0,501,60323,0,204
,20802,0,5,0,200501,1,3,2 2005 900442,1,,0,0,0,0,102,900442,0,202
,20803,0,5,0,200501,2,3,2 2005 900442,1,,0,0,0,0,202,900442,0,202
,20804,0,5,0,200501,3,3,2 2005 900442,1,,0,0,0,0,302,900442,0,202
,20805,0,5,0,200501,4,3,2 2005 900442,1,,0,0,0,0,402,900442,0,202
,20806,0,5,0,200501,5,3,2 2005 900442,1,,0,0,0,0,502,900442,0,202
,20807,0,5,0,200501,1,3,2 2005 900443,1,,0,0,0,0,103,900443,0,202
,20808,0,5,0,200501,2,3,2 2005 900443,1,,0,0,0,0,203,900443,0,202
,20809,0,5,0,200501,3,3,2 2005 900443,1,,0,0,0,0,303,900443,0,202
,20810,0,5,0,200501,4,3,2 2005 900443,1,,0,0,0,0,403,900443,0,202
,20811,0,5,0,200501,5,3,2 2005 900443,1,,0,0,0,0,503,900443,0,202
,20812,0,5,0,200501,1,3,2 2005 900444,1,,0,0,0,0,104,900444,0,202
,20813,0,5,0,200501,2,3,2 2005 900444,1,,0,0,0,0,204,900444,0,202
,20814,0,5,0,200501,3,3,2 2005 900444,1,,0,0,0,0,304,900444,0,202
,20815,0,5,0,200501,4,3,2 2005 900444,1,,0,0,0,0,404,900444,0,202
,20816,0,5,0,200501,5,3,2 2005 900444,1,,0,0,0,0,504,900444,0,202
,20817,0,5,0,200501,1,3,2 2005 900445,1,,0,0,0,0,106,900445,0,203
,20818,0,5,0,200501,2,3,2 2005 900445,1,,0,0,0,0,206,900445,0,203
,20819,0,5,0,200501,3,3,2 2005 900445,1,,0,0,0,0,306,900445,0,203
,20820,0,5,0,200501,4,3,2 2005 900445,1,,0,0,0,0,406,900445,0,203
,20821,0,5,0,200501,5,3,2 2005 900445,1,,0,0,0,0,506,900445,0,203
,20822,0,5,0,200503,1,3,1 2005 20436,1,,0,0,0,0,101,20436,0,201
,20823,0,5,0,200503,2,3,1 2005 20436,1,,0,0,0,0,201,20436,0,201
,20824,0,5,0,200503,3,3,1 2005 20436,1,,0,0,0,0,301,20436,0,201
,20825,0,5,0,200503,4,3,1 2005 20436,1,,0,0,0,0,401,20436,0,201
,20826,0,5,0,200503,5,3,1 2005 20436,1,,0,0,0,0,501,20436,0,201
,20827,0,5,0,200503,1,3,"0 2005 362.52,1.57,100.94",1,,0,0,0,0,102,"362.52,1.57,100.94",0,201
,20828,0,5,0,200503,2,3,"0 2005 362.52,1.57,100.94",1,,0,0,0,0,202,"362.52,1.57,100.94",0,201
,20829,0,5,0,200503,3,3,"0 2005 362.52,1.57,100.94",1,,0,0,0,0,302,"362.52,1.57,100.94",0,201
,20830,0,5,0,200503,4,3,"0 2005 362.52,1.57,100.94",1,,0,0,0,0,402,"362.52,1.57,100.94",0,201
,20831,0,5,0,200503,5,3,"0 2005 362.52,1.57,100.94",1,,0,0,0,0,502,"362.52,1.57,100.94",0,201
,20832,0,5,0,200503,1,3,1 2005 20589,1,,0,0,0,0,103,20589,0,201
,20833,0,5,0,200503,2,3,1 2005 20589,1,,0,0,0,0,203,20589,0,201
,20834,0,5,0,200503,3,3,1 2005 20589,1,,0,0,0,0,303,20589,0,201
,20835,0,5,0,200503,4,3,1 2005 20589,1,,0,0,0,0,403,20589,0,201
,20836,0,5,0,200503,5,3,1 2005 20589,1,,0,0,0,0,503,20589,0,201
,20837,0,5,0,200503,1,3,1 2005 60324,1,,0,0,0,0,104,60324,0,204
,20838,0,5,0,200503,2,3,1 2005 60324,1,,0,0,0,0,204,60324,0,204
,20839,0,5,0,200503,3,3,1 2005 60324,1,,0,0,0,0,304,60324,0,204
,20840,0,5,0,200503,4,3,1 2005 60324,1,,0,0,0,0,404,60324,0,204
,20841,0,5,0,200503,5,3,1 2005 60324,1,,0,0,0,0,504,60324,0,204
,20842,0,5,0,200503,1,3,1 2005 60325,1,,0,0,0,0,105,60325,0,204
,20843,0,5,0,200503,2,3,1 2005 60325,1,,0,0,0,0,205,60325,0,204
,20844,0,5,0,200503,3,3,1 2005 60325,1,,0,0,0,0,305,60325,0,204
,20845,0,5,0,200503,4,3,1 2005 60325,1,,0,0,0,0,405,60325,0,204
,20846,0,5,0,200503,5,3,1 2005 60325,1,,0,0,0,0,505,60325,0,204
,20847,0,5,0,200503,1,3,1 2005 60326,1,,0,0,0,0,101,60326,0,204
,20848,0,5,0,200503,2,3,1 2005 60326,1,,0,0,0,0,201,60326,0,204
,20849,0,5,0,200503,3,3,1 2005 60326,1,,0,0,0,0,301,60326,0,204
,20850,0,5,0,200503,4,3,1 2005 60326,1,,0,0,0,0,401,60326,0,204
,20851,0,5,0,200503,5,3,1 2005 60326,1,,0,0,0,0,501,60326,0,204
,20852,0,5,0,200503,1,3,2 2005 900446,1,,0,0,0,0,102,900446,0,202
,20853,0,5,0,200503,2,3,2 2005 900446,1,,0,0,0,0,202,900446,0,202
,20854,0,5,0,200503,3,3,2 2005 900446,1,,0,0,0,0,302,900446,0,202
,20855,0,5,0,200503,4,3,2 2005 900446,1,,0,0,0,0,402,900446,0,202
,20856,0,5,0,200503,5,3,2 2005 900446,1,,0,0,0,0,502,900446,0,202
,20857,0,5,0,200503,1,3,2 2005 900447,1,,0,0,0,0,103,900447,0,202
,20858,0,5,0,200503,2,3,2 2005 900447,1,,0,0,0,0,203,900447,0,202
,20859,0,5,0,200503,3,3,2 2005 900447,1,,0,0,0,0,303,900447,0,202
,20860,0,5,0,200503,4,3,2 2005 900447,1,,0,0,0,0,403,900447,0,202
,20861,0,5,0,200503,5,3,2 2005 900447,1,,0,0,0,0,503,900447,0,202
,20862,0,5,0,200503,1,3,2 2005 900448,1,,0,0,0,0,104,900448,0,202
,20863,0,5,0,200503,2,3,2 2005 900448,1,,0,0,0,0,204,900448,0,202
,20864,0,5,0,200503,3,3,2 2005 900448,1,,0,0,0,0,304,900448,0,202
,20865,0,5,0,200503,4,3,2 2005 900448,1,,0,0,0,0,404,900448,0,202
,20866,0,5,0,200503,5,3,2 2005 900448,1,,0,0,0,0,504,900448,0,202
,20867,0,5,0,200503,1,3,2 2005 900449,1,,0,0,0,0,106,900449,0,202
,20868,0,5,0,200503,2,3,2 2005 900449,1,,0,0,0,0,206,900449,0,202
,20869,0,5,0,200503,3,3,2 2005 900449,1,,0,0,0,0,306,900449,0,202
,20870,0,5,0,200503,4,3,2 2005 900449,1,,0,0,0,0,406,900449,0,202
,20871,0,5,0,200503,5,3,2 2005 900449,1,,0,0,0,0,506,900449,0,202
,20872,0,5,0,200504,1,3,1 2005 20501,1,,0,0,0,0,101,20501,0,201
,20873,0,5,0,200504,2,3,1 2005 20501,1,,0,0,0,0,201,20501,0,201
,20874,0,5,0,200504,3,3,1 2005 20501,1,,0,0,0,0,301,20501,0,201
,20875,0,5,0,200504,4,3,1 2005 20501,1,,0,0,0,0,401,20501,0,201
,20876,0,5,0,200504,5,3,1 2005 20501,1,,0,0,0,0,501,20501,0,201
,20877,0,5,0,200504,1,3,1 2005 20503,1,,0,0,0,0,102,20503,0,201
,20878,0,5,0,200504,2,3,1 2005 20503,1,,0,0,0,0,202,20503,0,201
,20879,0,5,0,200504,3,3,1 2005 20503,1,,0,0,0,0,302,20503,0,201
,20880,0,5,0,200504,4,3,1 2005 20503,1,,0,0,0,0,402,20503,0,201
,20881,0,5,0,200504,5,3,1 2005 20503,1,,0,0,0,0,502,20503,0,201
,20882,0,5,0,200504,1,3,1 2005 20590,1,,0,0,0,0,103,20590,0,201
,20883,0,5,0,200504,2,3,1 2005 20590,1,,0,0,0,0,203,20590,0,201
,20884,0,5,0,200504,3,3,1 2005 20590,1,,0,0,0,0,303,20590,0,201
,20885,0,5,0,200504,4,3,1 2005 20590,1,,0,0,0,0,403,20590,0,201
,20886,0,5,0,200504,5,3,1 2005 20590,1,,0,0,0,0,503,20590,0,201
,20887,0,5,0,200504,1,3,1 2005 60327,1,,0,0,0,0,104,60327,0,204
,20888,0,5,0,200504,2,3,1 2005 60327,1,,0,0,0,0,204,60327,0,204
,20889,0,5,0,200504,3,3,1 2005 60327,1,,0,0,0,0,304,60327,0,204
,20890,0,5,0,200504,4,3,1 2005 60327,1,,0,0,0,0,404,60327,0,204
,20891,0,5,0,200504,5,3,1 2005 60327,1,,0,0,0,0,504,60327,0,204
,20892,0,5,0,200504,1,3,1 2005 60328,1,,0,0,0,0,105,60328,0,204
,20893,0,5,0,200504,2,3,1 2005 60328,1,,0,0,0,0,205,60328,0,204
,20894,0,5,0,200504,3,3,1 2005 60328,1,,0,0,0,0,305,60328,0,204
,20895,0,5,0,200504,4,3,1 2005 60328,1,,0,0,0,0,405,60328,0,204
,20896,0,5,0,200504,5,3,1 2005 60328,1,,0,0,0,0,505,60328,0,204
,20897,0,5,0,200504,1,3,1 2005 60329,1,,0,0,0,0,101,60329,0,204
,20898,0,5,0,200504,2,3,1 2005 60329,1,,0,0,0,0,201,60329,0,204
,20899,0,5,0,200504,3,3,1 2005 60329,1,,0,0,0,0,301,60329,0,204
,20900,0,5,0,200504,4,3,1 2005 60329,1,,0,0,0,0,401,60329,0,204
,20901,0,5,0,200504,5,3,1 2005 60329,1,,0,0,0,0,501,60329,0,204
,20902,0,5,0,200504,1,3,2 2005 900450,1,,0,0,0,0,102,900450,0,202
,20903,0,5,0,200504,2,3,2 2005 900450,1,,0,0,0,0,202,900450,0,202
,20904,0,5,0,200504,3,3,2 2005 900450,1,,0,0,0,0,302,900450,0,202
,20905,0,5,0,200504,4,3,2 2005 900450,1,,0,0,0,0,402,900450,0,202
,20906,0,5,0,200504,5,3,2 2005 900450,1,,0,0,0,0,502,900450,0,202
,20907,0,5,0,200504,1,3,2 2005 900451,1,,0,0,0,0,103,900451,0,202
,20908,0,5,0,200504,2,3,2 2005 900451,1,,0,0,0,0,203,900451,0,202
,20909,0,5,0,200504,3,3,2 2005 900451,1,,0,0,0,0,303,900451,0,202
,20910,0,5,0,200504,4,3,2 2005 900451,1,,0,0,0,0,403,900451,0,202
,20911,0,5,0,200504,5,3,2 2005 900451,1,,0,0,0,0,503,900451,0,202
,20912,0,5,0,200504,1,3,2 2005 900452,1,,0,0,0,0,104,900452,0,202
,20913,0,5,0,200504,2,3,2 2005 900452,1,,0,0,0,0,204,900452,0,202
,20914,0,5,0,200504,3,3,2 2005 900452,1,,0,0,0,0,304,900452,0,202
,20915,0,5,0,200504,4,3,2 2005 900452,1,,0,0,0,0,404,900452,0,202
,20916,0,5,0,200504,5,3,2 2005 900452,1,,0,0,0,0,504,900452,0,202
,20917,0,5,0,200504,1,3,2 2005 900453,1,,0,0,0,0,106,900453,0,203
,20918,0,5,0,200504,2,3,2 2005 900453,1,,0,0,0,0,206,900453,0,203
,20919,0,5,0,200504,3,3,2 2005 900453,1,,0,0,0,0,306,900453,0,203
,20920,0,5,0,200504,4,3,2 2005 900453,1,,0,0,0,0,406,900453,0,203
,20921,0,5,0,200504,5,3,2 2005 900453,1,,0,0,0,0,506,900453,0,203
,20922,0,5,0,200505,1,3,1 2005 20883,1,,0,0,0,0,101,20883,0,201
,20923,0,5,0,200505,2,3,1 2005 20883,1,,0,0,0,0,201,20883,0,201
,20924,0,5,0,200505,3,3,1 2005 20883,1,,0,0,0,0,301,20883,0,201
,20925,0,5,0,200505,4,3,1 2005 20883,1,,0,0,0,0,401,20883,0,201
,20926,0,5,0,200505,5,3,1 2005 20883,1,,0,0,0,0,501,20883,0,201
,20927,0,5,0,200505,1,3,"0 2005 36.2,12.04,-319.78",1,,0,0,0,0,102,"36.2,12.04,-319.78",0,201
,20928,0,5,0,200505,2,3,"0 2005 36.2,12.04,-319.78",1,,0,0,0,0,202,"36.2,12.04,-319.78",0,201
,20929,0,5,0,200505,3,3,"0 2005 36.2,12.04,-319.78",1,,0,0,0,0,302,"36.2,12.04,-319.78",0,201
