,required,required,required,required,required,optional,optional,repeated,required,required,required,repeated,required,required,required,required,required,repeated,required,repeated,required,required,required,required,required,required,required,required,required,required,required,required,required,optional,optional
,106036,,10603,6,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,106046,,10604,6,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,106056,,10605,6,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,106066,,10606,6,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,106076,,10607,6,30,0,0,1,0,0,0,1060701;1060702;1060703,0,0,0,0,0,,0,10604;10605;10606;10607,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,101037,,10103,7,21,0,0,0,24000,0,0,1010301;1010302;1010303,0,0,0,0,0,,0,10101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,101047,,10104,7,22,0,0,0,30000,0,0,1010401;1010402;1010403;1010404;1010405;1010406,0,0,0,0,0,100101,1,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,101057,,10105,7,23,0,0,0,36000,0,0,1010501;1010502;1010503;1010504,0,0,0,0,0,100301,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,101067,,10106,7,24,0,0,0,42000,0,0,1010601;1010602;1010603;1010604;1010605;1010606,0,0,0,0,0,,0,10102,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,101077,,10107,7,30,0,0,1,0,0,0,1010701;1010702,0,0,0,0,0,201001,0,10165,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,201037,,20103,7,21,0,0,0,24000,0,0,2010301;2010302;2010303,0,0,0,0,0,,0,20101,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
,201047,,20104,7,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
,201057,,20105,7,23,0,0,0,36000,0,0,2010501;2010502;2010503;2010504,0,0,0,0,0,200101;200102,1,20102,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,201067,,20106,7,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20165;20104,0,0,250,0,0,0,0,0,0,0,0,0,0,0,1
,201077,,20107,7,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20171;20106,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,301037,,30103,7,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,301047,,30104,7,22,0,0,0,32000,0,0,3010401;3010402,0,0,0,0,0,,0,30102,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,301057,,30105,7,23,0,0,0,40000,0,0,3010501;3010502;3010503,0,0,0,0,0,,0,30103;30104,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,301067,,30106,7,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,301077,,30107,7,30,0,0,1,0,0,0,3010701,0,0,0,0,0,,0,30165,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,102037,,10203,7,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
,102047,,10204,7,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
,102057,,10205,7,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10265,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,102067,,10206,7,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
,102077,,10207,7,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
,102237,,10223,7,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,102247,,10224,7,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,102257,,10225,7,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,302037,,30203,7,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
,302047,,30204,7,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,302057,,30205,7,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,302067,,30206,7,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,302077,,30207,7,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30265,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,103037,,10303,7,21,0,0,0,24000,0,0,1030301;1030302;1030303,0,0,0,0,0,200201,1,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,103047,,10304,7,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,103057,,10305,7,23,0,0,0,36000,0,0,1030501;1030502;1030503;1030504,0,0,0,0,0,200301,1,10305,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,103067,,10306,7,24,0,0,0,42000,0,1,1030601,0,0,0,0,0,,0,10306,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,103077,,10307,7,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,104037,,10403,7,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,104047,,10404,7,22,0,0,0,32000,0,0,1040401;1040402;1040403,0,0,0,0,0,,0,10465,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,104057,,10405,7,23,0,0,0,42000,0,0,1040501;1040502;1040503,0,0,0,0,0,,0,10406,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,104067,,10406,7,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,104077,,10407,7,30,0,0,1,0,0,0,1040701;1040702,0,0,0,0,0,101001,1,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,108037,,10803,7,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10865,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108047,,10804,7,22,0,0,0,30000,0,0,1080401,0,0,0,0,0,200501,1,10802,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108057,,10805,7,23,0,0,0,38000,0,0,1080501,0,0,0,0,0,200501;200502,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,108067,,10806,7,24,0,0,0,48000,0,0,1080601,0,0,0,0,0,200501,1,10804,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,108077,,10807,7,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10871,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,108237,,10823,7,21,0,0,0,24000,0,0,1082301,0,0,0,0,0,201801,1,10877,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108247,,10824,7,22,0,0,0,30000,0,0,1082401,0,0,0,0,0,,0,10877;10813,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108257,,10825,7,23,0,0,0,38000,0,0,1082501,0,0,0,0,0,,0,10877;10815,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,108267,,10826,7,24,0,0,0,48000,0,0,1082601,0,0,0,0,0,,0,10877;10820,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,108277,,10827,7,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10877;10822;10823,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,105037,,10503,7,21,0,0,0,0,0,0,1050301,3000,1,6,0,0,,0,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105047,,10504,7,22,0,0,0,0,0,0,1050401,0,0,1,0,0,,0,10503,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105057,,10505,7,23,0,0,0,0,0,0,1050501,3000,1,1,0,0,,0,10570,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105067,,10506,7,24,0,0,0,0,0,0,1050601,0,0,1,0,0,300001;300001;300002;300002,1,10582,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,105077,,10507,7,30,0,0,1,0,0,0,1050701,0,0,0,0,0,,0,10508,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1
,106037,,10603,7,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,106047,,10604,7,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,106057,,10605,7,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,106067,,10606,7,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,106077,,10607,7,30,0,0,1,0,0,0,1060701;1060702;1060703,0,0,0,0,0,,0,10604;10605;10606;10607,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,302141,,30214,1,54,0,0,0,0,0,0,,0,0,0,0,0,,0,30234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302151,,30215,1,55,0,0,0,0,0,0,,0,0,0,0,0,,0,30236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302161,,30216,1,56,0,0,0,0,0,0,,0,0,0,0,0,,0,30291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302162,,30216,2,56,0,0,0,0,0,0,,0,0,0,0,0,,0,30292,0,0,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,302163,,30216,3,56,0,0,0,0,0,0,,0,0,0,0,0,,0,30293,0,0,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401141,,40114,1,54,0,0,0,0,0,0,,0,0,0,0,0,,0,40135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401151,,40115,1,55,0,0,0,0,0,0,,0,0,0,0,0,,0,40136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401161,,40116,1,56,0,0,0,0,0,0,,0,0,0,0,0,,0,40191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401162,,40116,2,56,0,0,0,0,0,0,,0,0,0,0,0,,0,40192,0,0,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401163,,40116,3,56,0,0,0,0,0,0,,0,0,0,0,0,,0,40193,0,0,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,9000011,,900001,1,11,0,0,0,0,0,0,90000101,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000021,,900002,1,12,0,0,0,0,0,0,90000201,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000031,,900003,1,13,0,0,0,0,0,0,90000301,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000041,,900004,1,14,0,0,0,0,0,0,90000401,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001011,,900101,1,11,0,0,0,0,0,0,90010101,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001021,,900102,1,12,0,0,0,0,0,0,90010201,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001031,,900103,1,13,0,0,0,0,0,0,90010301,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001041,,900104,1,14,0,0,0,0,0,1,90010401,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002011,,900201,1,11,0,0,0,0,0,0,90020101,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002021,,900202,1,12,0,0,0,0,0,0,90020201,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002031,,900203,1,13,0,0,0,0,0,0,90020301,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002041,,900204,1,14,0,0,0,0,0,0,90020401,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003011,,900301,1,11,0,0,0,0,0,0,90030101,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003021,,900302,1,12,0,0,0,0,0,0,90030201,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003031,,900303,1,13,0,0,0,0,0,0,90030301,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003041,,900304,1,14,0,0,0,0,0,1,90030401,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
怪物技能,52001011,,5200101,1,11,0,0,0,0,0,0,520010101;520010102;520010103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52001021,,5200102,1,12,0,0,0,0,0,0,520010201;520010202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52002011,,5200201,1,11,0,0,0,0,0,0,520020101;520020102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52002021,,5200202,1,12,0,0,0,0,0,0,520020201;520020202;520020203;520020204,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52003011,,5200301,1,11,0,0,0,0,0,0,520030101;520030102;520030103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52003021,,5200302,1,12,0,0,0,0,0,0,520030201;520030202;520030203;520030204;520030205,0,0,0,0,0,,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52008011,,5200801,1,11,0,0,0,0,0,0,520080101;520080102;520080103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52008031,,5200803,1,13,0,0,0,0,0,1,520080301;520080302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52008021,,5200802,1,12,0,0,0,0,0,0,520080201;520080202,0,0,0,0,0,,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52010011,,5201001,1,11,0,0,0,0,0,0,520100101;520100102;520100103;520100104,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52010021,,5201002,1,12,0,0,0,0,0,0,520100201;520100202;520100203;520100204;520100205;520100206,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52010031,,5201003,1,13,0,0,0,0,0,1,520100301,0,0,0,0,0,800001,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52011011,,5201101,1,11,0,0,0,0,0,0,520110101;520110102;520110103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52011021,,5201102,1,12,0,0,0,0,0,0,520110201;520110202,0,0,0,0,0,800002,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52011031,,5201103,1,13,0,0,0,0,0,1,520110301;520110302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10001011,,1000101,1,11,0,0,0,0,0,0,100010101;100010102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10001021,,1000102,1,12,0,0,0,0,0,0,100010201;100010202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10002011,,1000201,1,11,0,0,0,0,0,0,100020101;100020102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10002021,,1000202,1,12,0,0,0,0,0,0,100020201;100020202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10003011,,1000301,1,11,0,0,0,0,0,0,100030101;100030102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10003021,,1000302,1,12,0,0,0,0,0,0,100030201;100030202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10004011,,1000401,1,11,0,0,0,0,0,0,100040101;100040102;100040103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10004021,,1000402,1,12,0,0,0,0,0,0,100040201;100040202;100040203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10005011,,1000501,1,11,0,0,0,0,0,0,100050101;100050102;100050103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10005021,,1000502,1,12,0,0,0,0,0,0,100050201;100050202;100050203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10006011,,1000601,1,11,0,0,0,0,0,0,100060101;100060102;100060103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10006021,,1000602,1,12,0,0,0,0,0,0,100060201;100060202;100060203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10007011,,1000701,1,11,0,0,0,0,0,0,100070101;100070102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10007021,,1000702,1,12,0,0,0,0,0,0,100070201;100070202;100070203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10008011,,1000801,1,11,0,0,0,0,0,0,100080101;100080102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10008021,,1000802,1,12,0,0,0,0,0,0,100080201;100080202;100080203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10009011,,1000901,1,11,0,0,0,0,0,0,100090101;100090102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10009021,,1000902,1,12,0,0,0,0,0,0,100090201;100090202;100090203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10010011,,1001001,1,11,0,0,0,0,0,0,100100101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10010021,,1001002,1,12,0,0,0,0,0,0,100100201;100100202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10011011,,1001101,1,11,0,0,0,0,0,0,100110101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10011021,,1001102,1,12,0,0,0,0,0,0,100110201;100110202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10012011,,1001201,1,11,0,0,0,0,0,0,100120101;100120102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10012021,,1001202,1,12,0,0,0,0,0,0,100120201;100120202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10012031,,1001203,1,13,0,0,0,0,0,0,100120301;100120302,0,0,0,0,0,800003,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10013011,,1001301,1,11,0,0,0,0,0,0,100130101;100130102,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10013021,,1001302,1,12,0,0,0,0,0,0,100130201;100130202;100130203,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10013031,,1001303,1,13,0,0,0,0,0,1,100130301;100130302;100130303;100130304,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10014011,,1001401,1,11,0,0,0,0,0,0,100140101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10014021,,1001402,1,12,0,0,0,0,0,0,100140201;100140202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10014031,,1001403,1,13,0,0,0,0,0,0,100140301;100140302;100140303,0,0,0,0,0,800004,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10015011,,1001501,1,11,0,0,0,0,0,0,100150101;100150102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10015021,,1001502,1,12,0,0,0,0,0,0,100150201;100150202;100150203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10015031,,1001503,1,21,0,0,0,0,0,0,100150301;100150302;100150303,0,0,0,0,0,800005,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10016011,,1001601,1,11,0,0,0,0,0,0,100160101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10016021,,1001602,1,12,0,0,0,0,0,0,100160201;100160202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10016031,,1001603,1,13,0,0,0,0,0,0,100160301;100160302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10017011,,1001701,1,11,0,0,0,0,0,0,100170101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10017021,,1001702,1,12,0,0,0,0,0,0,100170201;100170202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10018011,,1001801,1,11,0,0,0,0,0,0,100180101;100180102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10018021,,1001802,1,12,0,0,0,0,0,0,100180201;100180202;100180203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10019011,,1001901,1,11,0,0,0,0,0,0,100190101;100190102,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10019021,,1001902,1,12,0,0,0,0,0,0,100190201;100190202,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10020011,,1002001,1,11,0,0,0,0,0,0,100200101;100200102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10020021,,1002002,1,12,0,0,0,0,0,0,100200201;100200202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10020031,,1002003,1,13,0,0,0,0,0,0,100200301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10021011,,1002101,1,11,0,0,0,0,0,0,100210101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10021021,,1002102,1,12,0,0,0,0,0,0,100210201;100210202;100210203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10021031,,1002103,1,13,0,0,0,0,0,0,100210301;100210302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10022011,,1002201,1,11,0,0,0,0,0,0,100220101;100220102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10022021,,1002202,1,12,0,0,0,0,0,0,100220201;100220202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10022031,,1002203,1,21,0,0,0,0,0,0,100220301;100220302;100220303,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10023011,,1002301,1,11,0,0,0,0,0,0,100230101;100230102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10023021,,1002302,1,12,0,0,0,0,0,0,100230201;100230202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10024011,,1002401,1,11,0,0,0,0,0,0,100240101;100240102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10024021,,1002402,1,12,0,0,0,0,0,0,100240201;100240202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10025011,,1002501,1,11,0,0,0,0,0,0,100250101;100250102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10025021,,1002502,1,12,0,0,0,0,0,0,100250201;100250202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10025031,,1002503,1,13,0,0,0,0,0,0,100250301;100250302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10026011,,1002601,1,11,0,0,0,0,0,0,100260101;100260102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10026021,,1002602,1,12,0,0,0,0,0,0,100260201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10026031,,1002603,1,13,0,0,0,0,0,0,100260301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10027011,,1002701,1,11,0,0,0,0,0,0,100270101;100270102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10027021,,1002702,1,12,0,0,0,0,0,0,100270201;100270202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10027031,,1002703,1,13,0,0,0,0,0,0,100270301;100270302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10028011,,1002801,1,11,0,0,0,0,0,0,100280101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10028021,,1002802,1,12,0,0,0,0,0,0,100280201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10029011,,1002901,1,11,0,0,0,0,0,0,100290101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10029021,,1002902,1,12,0,0,0,0,0,0,100290201;100290202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10029031,,1002903,1,13,0,0,0,0,0,0,100290301;100290302;100290303,0,0,0,0,0,800008,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030011,,1003001,1,11,0,0,0,24000,0,0,100300101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030021,,1003002,1,21,0,0,0,24000,0,0,100300201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
