,required,optional,required,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,695,,301,1,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,696,,301,1,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,697,,301,1,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,698,,301,1,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,699,,301,1,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,700,,301,1,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,701,,301,1,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,702,,301,1,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,703,,301,1,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,704,,301,1,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,705,,301,1,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,706,,301,1,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,707,,301,1,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,708,,301,1,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,709,,301,1,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,710,,301,1,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,711,,301,1,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,712,,301,1,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,713,,301,1,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,714,,301,1,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,715,,301,1,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,716,,301,1,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,717,,301,1,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,718,,301,1,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,719,,301,1,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,720,,301,1,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,721,,301,1,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,722,,301,1,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,723,,301,1,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,724,,301,1,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,725,,301,1,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,726,,301,1,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,727,,301,1,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,728,,301,1,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,729,,301,2,1,1,0,100,2110001,1,0,0,0,0,0,0
,730,,301,2,2,2,0,200,2110001,1,0,0,0,0,0,0
,731,,301,2,3,3,0,300,2110001,1,0,0,0,0,0,0
,732,,301,2,4,4,0,400,2110001,1,0,0,0,0,0,0
,733,,301,2,5,5,0,500,2110001,1,0,0,0,0,0,0
,734,,301,2,6,6,0,600,2110001,1,0,0,0,0,0,0
,735,,301,2,7,7,0,700,2110001,1,0,0,0,0,0,0
,736,,301,2,8,8,0,800,2110001,1,0,0,0,0,0,0
,737,,301,2,9,9,0,900,2110001,1,0,0,0,0,0,0
,738,,301,2,10,10,0,1000,2110001,1,0,0,0,0,0,0
,739,,301,2,11,11,1,1200,2110001,2,0,0,0,0,0,0
,740,,301,2,12,12,1,1400,2110001,2,0,0,0,0,0,0
,741,,301,2,13,13,1,1600,2110001,2,0,0,0,0,0,0
,742,,301,2,14,14,1,1800,2110001,2,0,0,0,0,0,0
,743,,301,2,15,15,1,2000,2110001,2,0,0,0,0,0,0
,744,,301,2,16,16,1,2200,2110001,2,0,0,0,0,0,0
,745,,301,2,17,17,1,2400,2110001,2,0,0,0,0,0,0
,746,,301,2,18,18,1,2600,2110001,2,0,0,0,0,0,0
,747,,301,2,19,19,1,2800,2110001,2,0,0,0,0,0,0
,748,,301,2,20,20,1,3000,2110001,2,0,0,0,0,0,0
,749,,301,2,21,21,2,3300,2110001,3,0,0,0,0,0,0
,750,,301,2,22,22,2,3600,2110001,3,0,0,0,0,0,0
,751,,301,2,23,23,2,3900,2110001,3,0,0,0,0,0,0
,752,,301,2,24,24,2,4200,2110001,3,0,0,0,0,0,0
,753,,301,2,25,25,2,4500,2110001,3,0,0,0,0,0,0
,754,,301,2,26,26,2,4800,2110001,3,0,0,0,0,0,0
,755,,301,2,27,27,2,5100,2110001,3,0,0,0,0,0,0
,756,,301,2,28,28,2,5400,2110001,3,0,0,0,0,0,0
,757,,301,2,29,29,2,5700,2110001,3,0,0,0,0,0,0
,758,,301,2,30,30,2,6000,2110001,3,0,0,0,0,0,0
,759,,301,2,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,760,,301,2,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,761,,301,2,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,762,,301,2,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,763,,301,2,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,764,,301,2,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,765,,301,2,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,766,,301,2,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,767,,301,2,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,768,,301,2,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,769,,301,2,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,770,,301,2,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,771,,301,2,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,772,,301,2,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,773,,301,2,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,774,,301,2,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,775,,301,2,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,776,,301,2,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,777,,301,2,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,778,,301,2,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,779,,301,2,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,780,,301,2,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,781,,301,2,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,782,,301,2,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,783,,301,2,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,784,,301,2,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,785,,301,2,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,786,,301,2,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,787,,301,2,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,788,,301,2,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,789,,301,2,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,790,,301,2,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,791,,301,2,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,792,,301,2,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,793,,301,2,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,794,,301,2,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,795,,301,2,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,796,,301,2,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,797,,301,2,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,798,,301,2,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,799,,301,2,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,800,,301,2,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,801,,301,2,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,802,,301,2,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,803,,301,2,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,804,,301,2,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,805,,301,2,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,806,,301,2,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,807,,301,2,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,808,,301,2,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,809,,301,3,1,1,0,100,2110001,1,0,0,0,0,0,0
,810,,301,3,2,2,0,200,2110001,1,0,0,0,0,0,0
,811,,301,3,3,3,0,300,2110001,1,0,0,0,0,0,0
,812,,301,3,4,4,0,400,2110001,1,0,0,0,0,0,0
,813,,301,3,5,5,0,500,2110001,1,0,0,0,0,0,0
,814,,301,3,6,6,0,600,2110001,1,0,0,0,0,0,0
,815,,301,3,7,7,0,700,2110001,1,0,0,0,0,0,0
,816,,301,3,8,8,0,800,2110001,1,0,0,0,0,0,0
,817,,301,3,9,9,0,900,2110001,1,0,0,0,0,0,0
,818,,301,3,10,10,0,1000,2110001,1,0,0,0,0,0,0
,819,,301,3,11,11,1,1200,2110001,2,0,0,0,0,0,0
,820,,301,3,12,12,1,1400,2110001,2,0,0,0,0,0,0
,821,,301,3,13,13,1,1600,2110001,2,0,0,0,0,0,0
,822,,301,3,14,14,1,1800,2110001,2,0,0,0,0,0,0
,823,,301,3,15,15,1,2000,2110001,2,0,0,0,0,0,0
,824,,301,3,16,16,1,2200,2110001,2,0,0,0,0,0,0
,825,,301,3,17,17,1,2400,2110001,2,0,0,0,0,0,0
,826,,301,3,18,18,1,2600,2110001,2,0,0,0,0,0,0
,827,,301,3,19,19,1,2800,2110001,2,0,0,0,0,0,0
,828,,301,3,20,20,2,3000,2110001,2,0,0,0,0,0,0
,829,,301,3,21,21,2,3300,2110001,3,0,0,0,0,0,0
,830,,301,3,22,22,2,3600,2110001,3,0,0,0,0,0,0
,831,,301,3,23,23,2,3900,2110001,3,0,0,0,0,0,0
,832,,301,3,24,24,2,4200,2110001,3,0,0,0,0,0,0
,833,,301,3,25,25,2,4500,2110001,3,0,0,0,0,0,0
,834,,301,3,26,26,2,4800,2110001,3,0,0,0,0,0,0
,835,,301,3,27,27,2,5100,2110001,3,0,0,0,0,0,0
,836,,301,3,28,28,2,5400,2110001,3,0,0,0,0,0,0
,837,,301,3,29,29,2,5700,2110001,3,0,0,0,0,0,0
,838,,301,3,30,30,2,6000,2110001,3,0,0,0,0,0,0
,839,,301,3,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,840,,301,3,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,841,,301,3,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,842,,301,3,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,843,,301,3,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,844,,301,3,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,845,,301,3,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,846,,301,3,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,847,,301,3,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,848,,301,3,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,849,,301,3,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,850,,301,3,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,851,,301,3,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,852,,301,3,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,853,,301,3,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,854,,301,3,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,855,,301,3,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,856,,301,3,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,857,,301,3,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,858,,301,3,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,859,,301,3,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,860,,301,3,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,861,,301,3,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,862,,301,3,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,863,,301,3,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,864,,301,3,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,865,,301,3,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,866,,301,3,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,867,,301,3,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,868,,301,3,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,869,,301,3,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,870,,301,3,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,871,,301,3,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,872,,301,3,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,873,,301,3,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,874,,301,3,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,875,,301,3,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,876,,301,3,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,877,,301,3,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,878,,301,3,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,879,,301,3,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,880,,301,3,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,881,,301,3,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,882,,301,3,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,883,,301,3,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,884,,301,3,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,885,,301,3,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,886,,301,3,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,887,,301,3,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,888,,301,3,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,889,,301,4,1,1,0,100,2110001,1,0,0,0,0,0,0
,890,,301,4,2,2,0,200,2110001,1,0,0,0,0,0,0
,891,,301,4,3,3,0,300,2110001,1,0,0,0,0,0,0
,892,,301,4,4,4,0,400,2110001,1,0,0,0,0,0,0
,893,,301,4,5,5,0,500,2110001,1,0,0,0,0,0,0
,894,,301,4,6,6,0,600,2110001,1,0,0,0,0,0,0
,895,,301,4,7,7,0,700,2110001,1,0,0,0,0,0,0
,896,,301,4,8,8,0,800,2110001,1,0,0,0,0,0,0
,897,,301,4,9,9,0,900,2110001,1,0,0,0,0,0,0
,898,,301,4,10,10,0,1000,2110001,1,0,0,0,0,0,0
,899,,301,4,11,11,1,1200,2110001,2,0,0,0,0,0,0
,900,,301,4,12,12,1,1400,2110001,2,0,0,0,0,0,0
,901,,301,4,13,13,1,1600,2110001,2,0,0,0,0,0,0
,902,,301,4,14,14,1,1800,2110001,2,0,0,0,0,0,0
,903,,301,4,15,15,1,2000,2110001,2,0,0,0,0,0,0
,904,,301,4,16,16,1,2200,2110001,2,0,0,0,0,0,0
,905,,301,4,17,17,1,2400,2110001,2,0,0,0,0,0,0
,906,,301,4,18,18,1,2600,2110001,2,0,0,0,0,0,0
,907,,301,4,19,19,1,2800,2110001,2,0,0,0,0,0,0
,908,,301,4,20,20,1,3000,2110001,2,0,0,0,0,0,0
,909,,301,4,21,21,2,3300,2110001,3,0,0,0,0,0,0
,910,,301,4,22,22,2,3600,2110001,3,0,0,0,0,0,0
,911,,301,4,23,23,2,3900,2110001,3,0,0,0,0,0,0
,912,,301,4,24,24,2,4200,2110001,3,0,0,0,0,0,0
,913,,301,4,25,25,2,4500,2110001,3,0,0,0,0,0,0
,914,,301,4,26,26,2,4800,2110001,3,0,0,0,0,0,0
,915,,301,4,27,27,2,5100,2110001,3,0,0,0,0,0,0
,916,,301,4,28,28,2,5400,2110001,3,0,0,0,0,0,0
,917,,301,4,29,29,2,5700,2110001,3,0,0,0,0,0,0
,918,,301,4,30,30,2,6000,2110001,3,0,0,0,0,0,0
,919,,301,4,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,920,,301,4,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,921,,301,4,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,922,,301,4,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,923,,301,4,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,924,,301,4,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,925,,301,4,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,926,,301,4,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,927,,301,4,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,928,,301,4,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,929,,301,4,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,930,,301,4,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,931,,301,4,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,932,,301,4,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,933,,301,4,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,934,,301,4,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,935,,301,4,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,936,,301,4,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,937,,301,4,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,938,,301,4,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,939,,301,4,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,940,,301,4,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,941,,301,4,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,942,,301,4,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,943,,301,4,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,944,,301,4,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,945,,301,4,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,946,,301,4,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,947,,301,4,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,948,,301,4,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,949,,301,4,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,950,,301,4,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,951,,301,4,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,952,,301,4,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,953,,301,4,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,954,,301,4,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,955,,301,4,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,956,,301,4,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,957,,301,4,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,958,,301,4,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,959,,301,4,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,960,,301,4,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,961,,301,4,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,962,,301,4,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,963,,301,4,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,964,,301,4,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,965,,301,4,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,966,,301,4,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,967,,301,4,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,968,,301,4,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,969,,301,1,0,0,0,0,0,0,0,0,0,0,0,0
,970,,301,2,0,0,0,0,0,0,0,0,0,0,0,0
,971,,301,3,0,0,0,0,0,0,0,0,0,0,0,0
,972,,301,4,0,0,0,0,0,0,0,0,0,0,0,0
,973,,401,1,1,1,0,100,2110001,1,0,0,0,0,0,0
,974,,401,1,2,2,0,200,2110001,1,0,0,0,0,0,0
,975,,401,1,3,3,0,300,2110001,1,0,0,0,0,0,0
,976,,401,1,4,4,0,400,2110001,1,0,0,0,0,0,0
,977,,401,1,5,5,0,500,2110001,1,0,0,0,0,0,0
,978,,401,1,6,6,0,600,2110001,1,0,0,0,0,0,0
,979,,401,1,7,7,0,700,2110001,1,0,0,0,0,0,0
,980,,401,1,8,8,0,800,2110001,1,0,0,0,0,0,0
,981,,401,1,9,9,0,900,2110001,1,0,0,0,0,0,0
,982,,401,1,10,10,0,1000,2110001,1,0,0,0,0,0,0
,983,,401,1,11,11,1,1200,2110001,2,0,0,0,0,0,0
,984,,401,1,12,12,1,1400,2110001,2,0,0,0,0,0,0
,985,,401,1,13,13,1,1600,2110001,2,0,0,0,0,0,0
,986,,401,1,14,14,1,1800,2110001,2,0,0,0,0,0,0
,987,,401,1,15,15,1,2000,2110001,2,0,0,0,0,0,0
,988,,401,1,16,16,1,2200,2110001,2,0,0,0,0,0,0
,989,,401,1,17,17,1,2400,2110001,2,0,0,0,0,0,0
,990,,401,1,18,18,1,2600,2110001,2,0,0,0,0,0,0
,991,,401,1,19,19,1,2800,2110001,2,0,0,0,0,0,0
,992,,401,1,20,20,1,3000,2110001,2,0,0,0,0,0,0
,993,,401,1,21,21,2,3300,2110001,3,0,0,0,0,0,0
,994,,401,1,22,22,2,3600,2110001,3,0,0,0,0,0,0
,995,,401,1,23,23,2,3900,2110001,3,0,0,0,0,0,0
,996,,401,1,24,24,2,4200,2110001,3,0,0,0,0,0,0
,997,,401,1,25,25,2,4500,2110001,3,0,0,0,0,0,0
,998,,401,1,26,26,2,4800,2110001,3,0,0,0,0,0,0
,999,,401,1,27,27,2,5100,2110001,3,0,0,0,0,0,0
,1000,,401,1,28,28,2,5400,2110001,3,0,0,0,0,0,0
,1001,,401,1,29,29,2,5700,2110001,3,0,0,0,0,0,0
,1002,,401,1,30,30,2,6000,2110001,3,0,0,0,0,0,0
,1003,,401,1,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,1004,,401,1,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,1005,,401,1,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,1006,,401,1,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,1007,,401,1,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,1008,,401,1,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,1009,,401,1,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,1010,,401,1,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,1011,,401,1,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,1012,,401,1,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,1013,,401,1,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,1014,,401,1,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,1015,,401,1,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,1016,,401,1,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,1017,,401,1,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,1018,,401,1,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,1019,,401,1,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,1020,,401,1,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,1021,,401,1,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,1022,,401,1,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,1023,,401,1,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,1024,,401,1,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,1025,,401,1,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,1026,,401,1,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,1027,,401,1,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,1028,,401,1,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,1029,,401,1,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,1030,,401,1,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,1031,,401,1,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,1032,,401,1,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,1033,,401,1,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,1034,,401,1,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,1035,,401,1,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,1036,,401,1,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,1037,,401,1,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,1038,,401,1,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,1039,,401,1,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,1040,,401,1,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,1041,,401,1,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,1042,,401,1,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,1043,,401,1,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,1044,,401,1,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,1045,,401,1,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,1046,,401,1,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,1047,,401,1,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,1048,,401,1,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,1049,,401,1,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,1050,,401,1,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,1051,,401,1,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1052,,401,1,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1053,,401,2,1,1,0,100,2110001,1,0,0,0,0,0,0
,1054,,401,2,2,2,0,200,2110001,1,0,0,0,0,0,0
,1055,,401,2,3,3,0,300,2110001,1,0,0,0,0,0,0
,1056,,401,2,4,4,0,400,2110001,1,0,0,0,0,0,0
,1057,,401,2,5,5,0,500,2110001,1,0,0,0,0,0,0
,1058,,401,2,6,6,0,600,2110001,1,0,0,0,0,0,0
,1059,,401,2,7,7,0,700,2110001,1,0,0,0,0,0,0
,1060,,401,2,8,8,0,800,2110001,1,0,0,0,0,0,0
,1061,,401,2,9,9,0,900,2110001,1,0,0,0,0,0,0
,1062,,401,2,10,10,0,1000,2110001,1,0,0,0,0,0,0
,1063,,401,2,11,11,1,1200,2110001,2,0,0,0,0,0,0
,1064,,401,2,12,12,1,1400,2110001,2,0,0,0,0,0,0
,1065,,401,2,13,13,1,1600,2110001,2,0,0,0,0,0,0
,1066,,401,2,14,14,1,1800,2110001,2,0,0,0,0,0,0
