,required,required,optional,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,2911,112,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,2912,112,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,2913,112,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,2914,112,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,2915,112,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,2916,112,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,2958,114,,1,41,41,4,4200,2110001,5,2110202,3,0,0,0,0
,2959,114,,1,42,42,4,4400,2110001,5,2110202,3,0,0,0,0
,2960,114,,1,43,43,4,4600,2110001,5,2110202,3,0,0,0,0
,2961,114,,1,44,44,4,4800,2110001,5,2110202,3,0,0,0,0
,2962,114,,1,45,45,4,5000,2110001,5,2110202,5,0,0,0,0
,2963,114,,1,46,46,4,5200,2110001,5,2110202,5,0,0,0,0
,2964,114,,1,47,47,4,5400,2110001,5,2110202,5,0,0,0,0
,2965,114,,1,48,48,4,5600,2110001,5,2110202,5,0,0,0,0
,2966,114,,1,49,49,4,5800,2110001,5,2110202,5,0,0,0,0
,2967,114,,1,50,50,4,6000,2110001,5,2110202,5,0,0,0,0
,2968,114,,1,51,51,5,6300,2110002,1,2110203,2,0,0,0,0
,2969,114,,1,52,52,5,6600,2110002,1,2110203,2,0,0,0,0
,2970,114,,1,53,53,5,6900,2110002,1,2110203,2,0,0,0,0
,2971,114,,1,54,54,5,7200,2110002,1,2110203,2,0,0,0,0
,2972,114,,1,55,55,5,7500,2110002,1,2110203,2,0,0,0,0
,2973,114,,1,56,56,5,7800,2110002,2,2110203,2,0,0,0,0
,2974,114,,1,57,57,5,8100,2110002,2,2110203,2,0,0,0,0
,2975,114,,1,58,58,5,8400,2110002,2,2110203,2,0,0,0,0
,2976,114,,1,59,59,5,8700,2110002,2,2110203,2,0,0,0,0
,2977,114,,1,60,60,5,9000,2110002,2,2110203,2,0,0,0,0
,2978,114,,1,61,61,6,9300,2110002,2,2110203,3,0,0,0,0
,2979,114,,1,62,62,6,9600,2110002,2,2110203,3,0,0,0,0
,2980,114,,1,63,63,6,9900,2110002,2,2110203,3,0,0,0,0
,2981,114,,1,64,64,6,10200,2110002,2,2110203,3,0,0,0,0
,2982,114,,1,65,65,6,10500,2110002,2,2110203,3,0,0,0,0
,2983,114,,1,66,66,6,10800,2110002,3,2110203,3,0,0,0,0
,2984,114,,1,67,67,6,11100,2110002,3,2110203,3,0,0,0,0
,2985,114,,1,68,68,6,11400,2110002,3,2110203,3,0,0,0,0
,2986,114,,1,69,69,6,11700,2110002,3,2110203,3,0,0,0,0
,2987,114,,1,70,70,6,12000,2110002,3,2110203,3,0,0,0,0
,2988,114,,1,71,71,7,12300,2110002,3,2110204,2,0,0,0,0
,2989,114,,1,72,72,7,12600,2110002,3,2110204,2,0,0,0,0
,2990,114,,1,73,73,7,12900,2110002,3,2110204,2,0,0,0,0
,2991,114,,1,74,74,7,13200,2110002,3,2110204,2,0,0,0,0
,2992,114,,1,75,75,7,13500,2110002,3,2110204,2,0,0,0,0
,2993,114,,1,76,76,7,13800,2110002,4,2110204,3,0,0,0,0
,2994,114,,1,77,77,7,14100,2110002,4,2110204,3,0,0,0,0
,2995,114,,1,78,78,7,14400,2110002,4,2110204,3,0,0,0,0
,2996,114,,1,79,79,7,14700,2110002,4,2110204,3,0,0,0,0
,2997,114,,1,80,80,7,15000,2110002,4,2110204,3,0,0,0,0
,3039,114,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,3040,114,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,3041,114,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,3042,114,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,3043,114,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,3044,114,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,3045,114,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,3046,114,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,3047,114,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,3048,114,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,3049,114,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,3050,114,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,3051,114,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,3052,114,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,3053,114,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,3054,114,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,3055,114,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,3056,114,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,3057,114,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,3058,114,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,3059,114,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,3060,114,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,3061,114,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,3062,114,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,3063,114,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,3064,114,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,3065,114,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,3066,114,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,3067,114,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,3068,114,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,3069,114,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,3070,114,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,3071,114,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,3072,114,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,3073,114,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,3074,114,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,3075,114,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,3076,114,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,3077,114,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,3078,114,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,3120,114,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,3121,114,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,3122,114,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,3123,114,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,3124,114,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,3125,114,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,3126,114,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,3127,114,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,3128,114,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,3129,114,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,3130,114,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,3131,114,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,3132,114,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,3133,114,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,3134,114,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,3135,114,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,3136,114,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,3137,114,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,3138,114,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,3139,114,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,3140,114,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,3141,114,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,3142,114,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,3143,114,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,3144,114,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,3145,114,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,3146,114,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,3147,114,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,3148,114,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,3149,114,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,3150,114,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,3151,114,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,3152,114,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,3153,114,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,3154,114,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,3155,114,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,3156,114,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,3157,114,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,3158,114,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,3159,114,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,3201,114,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,3202,114,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,3203,114,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,3204,114,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,3205,114,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,3206,114,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,3207,114,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,3208,114,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,3209,114,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,3210,114,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,3211,114,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,3212,114,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,3213,114,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,3214,114,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,3215,114,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,3216,114,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,3217,114,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,3218,114,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,3219,114,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,3220,114,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,3221,114,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,3222,114,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,3223,114,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,3224,114,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,3225,114,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,3226,114,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,3227,114,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,3228,114,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,3229,114,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,3230,114,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,3231,114,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,3232,114,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,3233,114,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,3234,114,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,3235,114,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,3236,114,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,3237,114,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,3238,114,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,3239,114,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,3240,114,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,3282,201,,1,41,41,4,4200,2110001,5,2110302,3,0,0,0,0
,3283,201,,1,42,42,4,4400,2110001,5,2110302,3,0,0,0,0
,3284,201,,1,43,43,4,4600,2110001,5,2110302,3,0,0,0,0
,3285,201,,1,44,44,4,4800,2110001,5,2110302,3,0,0,0,0
,3286,201,,1,45,45,4,5000,2110001,5,2110302,5,0,0,0,0
,3287,201,,1,46,46,4,5200,2110001,5,2110302,5,0,0,0,0
,3288,201,,1,47,47,4,5400,2110001,5,2110302,5,0,0,0,0
,3289,201,,1,48,48,4,5600,2110001,5,2110302,5,0,0,0,0
,3290,201,,1,49,49,4,5800,2110001,5,2110302,5,0,0,0,0
,3291,201,,1,50,50,4,6000,2110001,5,2110302,5,0,0,0,0
,3292,201,,1,51,51,5,6300,2110002,1,2110303,2,0,0,0,0
,3293,201,,1,52,52,5,6600,2110002,1,2110303,2,0,0,0,0
,3294,201,,1,53,53,5,6900,2110002,1,2110303,2,0,0,0,0
,3295,201,,1,54,54,5,7200,2110002,1,2110303,2,0,0,0,0
,3296,201,,1,55,55,5,7500,2110002,1,2110303,2,0,0,0,0
,3297,201,,1,56,56,5,7800,2110002,2,2110303,2,0,0,0,0
,3298,201,,1,57,57,5,8100,2110002,2,2110303,2,0,0,0,0
,3299,201,,1,58,58,5,8400,2110002,2,2110303,2,0,0,0,0
,3300,201,,1,59,59,5,8700,2110002,2,2110303,2,0,0,0,0
,3301,201,,1,60,60,5,9000,2110002,2,2110303,2,0,0,0,0
,3302,201,,1,61,61,6,9300,2110002,2,2110303,3,0,0,0,0
,3303,201,,1,62,62,6,9600,2110002,2,2110303,3,0,0,0,0
,3304,201,,1,63,63,6,9900,2110002,2,2110303,3,0,0,0,0
,3305,201,,1,64,64,6,10200,2110002,2,2110303,3,0,0,0,0
,3306,201,,1,65,65,6,10500,2110002,2,2110303,3,0,0,0,0
,3307,201,,1,66,66,6,10800,2110002,3,2110303,3,0,0,0,0
,3308,201,,1,67,67,6,11100,2110002,3,2110303,3,0,0,0,0
,3309,201,,1,68,68,6,11400,2110002,3,2110303,3,0,0,0,0
,3310,201,,1,69,69,6,11700,2110002,3,2110303,3,0,0,0,0
,3311,201,,1,70,70,6,12000,2110002,3,2110303,3,0,0,0,0
,3312,201,,1,71,71,7,12300,2110002,3,2110304,2,0,0,0,0
,3313,201,,1,72,72,7,12600,2110002,3,2110304,2,0,0,0,0
,3314,201,,1,73,73,7,12900,2110002,3,2110304,2,0,0,0,0
,3315,201,,1,74,74,7,13200,2110002,3,2110304,2,0,0,0,0
,3316,201,,1,75,75,7,13500,2110002,3,2110304,2,0,0,0,0
,3317,201,,1,76,76,7,13800,2110002,4,2110304,3,0,0,0,0
,3318,201,,1,77,77,7,14100,2110002,4,2110304,3,0,0,0,0
,3319,201,,1,78,78,7,14400,2110002,4,2110304,3,0,0,0,0
,3320,201,,1,79,79,7,14700,2110002,4,2110304,3,0,0,0,0
,3321,201,,1,80,80,7,15000,2110002,4,2110304,3,0,0,0,0
,3363,201,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,3364,201,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,3365,201,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,3366,201,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,3367,201,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,3368,201,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,3369,201,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,3370,201,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,3371,201,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,3372,201,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,3373,201,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,3374,201,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,3375,201,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,3376,201,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,3377,201,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,3378,201,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,3379,201,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,3380,201,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,3381,201,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,3382,201,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,3383,201,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,3384,201,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,3385,201,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,3386,201,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,3387,201,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,3388,201,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,3389,201,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,3390,201,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,3391,201,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,3392,201,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,3393,201,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,3394,201,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,3395,201,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,3396,201,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,3397,201,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,3398,201,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,3399,201,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,3400,201,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,3401,201,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,3402,201,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,3444,201,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,3445,201,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,3446,201,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,3447,201,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,3448,201,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,3449,201,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,3450,201,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,3451,201,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,3452,201,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,3453,201,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,3454,201,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,3455,201,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,3456,201,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,3457,201,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,3458,201,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,3459,201,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,3460,201,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,3461,201,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,3462,201,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,3463,201,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,3464,201,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,3465,201,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,3466,201,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,3467,201,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,3468,201,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,3469,201,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,3470,201,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,3471,201,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,3472,201,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,3473,201,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,3474,201,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,3475,201,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,3476,201,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,3477,201,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,3478,201,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,3479,201,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,3480,201,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,3481,201,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,3482,201,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,3483,201,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,3525,201,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,3526,201,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,3527,201,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,3528,201,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,3529,201,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,3530,201,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,3531,201,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,3532,201,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,3533,201,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,3534,201,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,3535,201,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,3536,201,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,3537,201,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,3538,201,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,3539,201,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,3540,201,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,3541,201,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,3542,201,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,3543,201,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,3544,201,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,3545,201,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,3546,201,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,3547,201,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,3548,201,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,3549,201,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,3550,201,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,3551,201,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,3552,201,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,3553,201,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,3554,201,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,3555,201,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,3556,201,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,3557,201,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,3558,201,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,3559,201,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,3560,201,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,3561,201,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,3562,201,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,3563,201,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,3564,201,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,3606,302,,1,41,41,4,4200,2110001,5,2110302,3,0,0,0,0
,3607,302,,1,42,42,4,4400,2110001,5,2110302,3,0,0,0,0
,3608,302,,1,43,43,4,4600,2110001,5,2110302,3,0,0,0,0
,3609,302,,1,44,44,4,4800,2110001,5,2110302,3,0,0,0,0
,3610,302,,1,45,45,4,5000,2110001,5,2110302,5,0,0,0,0
,3611,302,,1,46,46,4,5200,2110001,5,2110302,5,0,0,0,0
,3612,302,,1,47,47,4,5400,2110001,5,2110302,5,0,0,0,0
,3613,302,,1,48,48,4,5600,2110001,5,2110302,5,0,0,0,0
,3614,302,,1,49,49,4,5800,2110001,5,2110302,5,0,0,0,0
,3615,302,,1,50,50,4,6000,2110001,5,2110302,5,0,0,0,0
,3616,302,,1,51,51,5,6300,2110002,1,2110303,2,0,0,0,0
,3617,302,,1,52,52,5,6600,2110002,1,2110303,2,0,0,0,0
,3618,302,,1,53,53,5,6900,2110002,1,2110303,2,0,0,0,0
,3619,302,,1,54,54,5,7200,2110002,1,2110303,2,0,0,0,0
,3620,302,,1,55,55,5,7500,2110002,1,2110303,2,0,0,0,0
,3621,302,,1,56,56,5,7800,2110002,2,2110303,2,0,0,0,0
,3622,302,,1,57,57,5,8100,2110002,2,2110303,2,0,0,0,0
,3623,302,,1,58,58,5,8400,2110002,2,2110303,2,0,0,0,0
,3624,302,,1,59,59,5,8700,2110002,2,2110303,2,0,0,0,0
,3625,302,,1,60,60,5,9000,2110002,2,2110303,2,0,0,0,0
,3626,302,,1,61,61,6,9300,2110002,2,2110303,3,0,0,0,0
,3627,302,,1,62,62,6,9600,2110002,2,2110303,3,0,0,0,0
,3628,302,,1,63,63,6,9900,2110002,2,2110303,3,0,0,0,0
,3629,302,,1,64,64,6,10200,2110002,2,2110303,3,0,0,0,0
,3630,302,,1,65,65,6,10500,2110002,2,2110303,3,0,0,0,0
,3631,302,,1,66,66,6,10800,2110002,3,2110303,3,0,0,0,0
,3632,302,,1,67,67,6,11100,2110002,3,2110303,3,0,0,0,0
,3633,302,,1,68,68,6,11400,2110002,3,2110303,3,0,0,0,0
,3634,302,,1,69,69,6,11700,2110002,3,2110303,3,0,0,0,0
,3635,302,,1,70,70,6,12000,2110002,3,2110303,3,0,0,0,0
,3636,302,,1,71,71,7,12300,2110002,3,2110304,2,0,0,0,0
,3637,302,,1,72,72,7,12600,2110002,3,2110304,2,0,0,0,0
