,id,name,des,functionDes,shop_des
,7000322,祖母绿宝石,市面上仿货巨多的祖母绿宝石，存于天然木匣。据说，只要有拍卖会，就会有富商竞拍此物。,市面上仿货巨多的祖母绿宝石，存于天然木匣。据说，只要有拍卖会，就会有富商竞拍此物。,市面上仿货巨多的祖母绿宝石，存于天然木匣。据说，只要有拍卖会，就会有富商竞拍此物。
,7000332,镀金女神像,用于供奉的女神像，存于天然木匣。湖畔镇居民认为，因为有了女神的恩泽，他们才有今天。,用于供奉的女神像，存于天然木匣。湖畔镇居民认为，因为有了女神的恩泽，他们才有今天。,用于供奉的女神像，存于天然木匣。湖畔镇居民认为，因为有了女神的恩泽，他们才有今天。
,7000342,三色堇摆件,水晶制成的三色堇摆件，存于天然木匣。是阿克莱斯情人节最畅销的珠宝制品。,水晶制成的三色堇摆件，存于天然木匣。是阿克莱斯情人节最畅销的珠宝制品。,水晶制成的三色堇摆件，存于天然木匣。是阿克莱斯情人节最畅销的珠宝制品。
,7000352,红玛瑙手链,卡诺萨商会出品，取用天然红玛瑙，完美切割。存于天然木匣。,卡诺萨商会出品，取用天然红玛瑙，完美切割。存于天然木匣。,卡诺萨商会出品，取用天然红玛瑙，完美切割。存于天然木匣。
,7000382,自由勋章,罗兰帝国授予老兵们的勋章，存于天然木匣。勋章纯银打造，上面还刻有授予的时间。,罗兰帝国授予老兵们的勋章，存于天然木匣。勋章纯银打造，上面还刻有授予的时间。,罗兰帝国授予老兵们的勋章，存于天然木匣。勋章纯银打造，上面还刻有授予的时间。
,7000392,荧光夜珠,泰雷的迷妹们应援专属宝石，会在夜晚发出璀璨的光芒，奢华又不失低调。存于天然木匣。,泰雷的迷妹们应援专属宝石，会在夜晚发出璀璨的光芒，奢华又不失低调。存于天然木匣。,泰雷的迷妹们应援专属宝石，会在夜晚发出璀璨的光芒，奢华又不失低调。存于天然木匣。
,7000402,冬雪之恋,雪花形状的胸针，存于天然木匣。大概是卡诺萨很少下雪，所以商人特别喜欢用雪元素作卖点。,雪花形状的胸针，存于天然木匣。大概是卡诺萨很少下雪，所以商人特别喜欢用雪元素作卖点。,雪花形状的胸针，存于天然木匣。大概是卡诺萨很少下雪，所以商人特别喜欢用雪元素作卖点。
,7000412,典藏版金币,正反两面均印有帝国皇冠的错版金币，存于天然木匣。据悉，该金币仅发行2天便被紧急回收。,正反两面均印有帝国皇冠的错版金币，存于天然木匣。据悉，该金币仅发行2天便被紧急回收。,正反两面均印有帝国皇冠的错版金币，存于天然木匣。据悉，该金币仅发行2天便被紧急回收。
,7000422,水晶球,紫色水晶球，存于天然木匣。传闻，深夜对着水晶球祷告，会看到自己喜欢的人。,紫色水晶球，存于天然木匣。传闻，深夜对着水晶球祷告，会看到自己喜欢的人。,紫色水晶球，存于天然木匣。传闻，深夜对着水晶球祷告，会看到自己喜欢的人。
,7000482,猫猫吊坠,风靡爱猫人士的网红饰品，存于天然木匣。据传，制作者是从自律联盟小猫中得到的创作灵感。,风靡爱猫人士的网红饰品，存于天然木匣。据传，制作者是从自律联盟小猫中得到的创作灵感。,风靡爱猫人士的网红饰品，存于天然木匣。据传，制作者是从自律联盟小猫中得到的创作灵感。
,7000483,光之琥珀,琥珀，存于星河宝匣。是露西蒂尼途经迷雾森林时意外所得，填补了人类对于精灵文明的空白。,琥珀，存于星河宝匣。是露西蒂尼途经迷雾森林时意外所得，填补了人类对于精灵文明的空白。,琥珀，存于星河宝匣。是露西蒂尼途经迷雾森林时意外所得，填补了人类对于精灵文明的空白。
,7000492,《罗兰登基》,罗兰二世登基图，存于天然木匣。据传，典礼当日的画家们，至少从8个角度描绘了这场盛典。,罗兰二世登基图，存于天然木匣。据传，典礼当日的画家们，至少从8个角度描绘了这场盛典。,罗兰二世登基图，存于天然木匣。据传，典礼当日的画家们，至少从8个角度描绘了这场盛典。
,7000493,魔力石,风车镇宝物，存于星河宝匣。风车镇赖以生存的风车，需由魔力石源源不断地提供驱动力。,风车镇宝物，存于星河宝匣。风车镇赖以生存的风车，需由魔力石源源不断地提供驱动力。,风车镇宝物，存于星河宝匣。风车镇赖以生存的风车，需由魔力石源源不断地提供驱动力。
,7000502,珍珠项链,精致的项链，存于天然木匣。每一颗珍珠都硕大无比，看起来应该值不少钱。,精致的项链，存于天然木匣。每一颗珍珠都硕大无比，看起来应该值不少钱。,精致的项链，存于天然木匣。每一颗珍珠都硕大无比，看起来应该值不少钱。
,7000503,黄金钓竿,湖畔镇第一届钓鱼赛冠军奖品，存于星河宝匣。然而每次钓鱼赛都因各种突发情况，比赛中止。,湖畔镇第一届钓鱼赛冠军奖品，存于星河宝匣。然而每次钓鱼赛都因各种突发情况，比赛中止。,湖畔镇第一届钓鱼赛冠军奖品，存于星河宝匣。然而每次钓鱼赛都因各种突发情况，比赛中止。
,7000600,隐身斗篷,使用后，获得隐身能力，持续10秒。,使用后，获得隐身能力，持续10秒。,使用后，获得隐身能力，持续10秒。
,7000610,狂暴精魄,使用后暴击率提升为100%，持续至副本结束。,使用后暴击率提升为100%，持续至副本结束。,使用后暴击率提升为100%，持续至副本结束。
,7000620,芙蕾雅秘制药水,可伪装成玫瑰团成员，避免战斗。,可伪装成玫瑰团成员，避免战斗。,可伪装成玫瑰团成员，避免战斗。
,7000630,掩护斗篷,斗篷上涂了军用迷彩，穿上后可与周围环境融为一体，可掩护10秒。,斗篷上涂了军用迷彩，穿上后可与周围环境融为一体，可掩护10秒。,斗篷上涂了军用迷彩，穿上后可与周围环境融为一体，可掩护10秒。
,7000640,伪装药剂,使用后，可伪装成巡逻士兵，但无法躲过禁卫队长的探查。,使用后，可伪装成巡逻士兵，但无法躲过禁卫队长的探查。,使用后，可伪装成巡逻士兵，但无法躲过禁卫队长的探查。
,7000650,芙蕾雅家的魔粉,可令哥布林平静下来，触发战斗后失去效果。,可令哥布林平静下来，触发战斗后失去效果。,可令哥布林平静下来，触发战斗后失去效果。
,7000660,隐身披风,使用后，可获得隐身能力。,使用后，可获得隐身能力。,使用后，可获得隐身能力。
,7000680,沙虫冻石,使用后，可以在下一场战斗中获得减伤效果。,使用后，可以在下一场战斗中获得减伤效果。,使用后，可以在下一场战斗中获得减伤效果。
,7000690,女巫符咒,使用后，可以提升格挡率，持续1场战斗。,使用后，可以提升格挡率，持续1场战斗。,使用后，可以提升格挡率，持续1场战斗。
,7000700,沐光之钥,可驱散欲念魔盒的贪念，用于开启魔盒。,可驱散欲念魔盒的贪念，用于开启魔盒。,可驱散欲念魔盒的贪念，用于开启魔盒。
,7000710,变身魔药,可伪装成叛军守卫，但无法瞒过叛军统领。,可伪装成叛军守卫，但无法瞒过叛军统领。,可伪装成叛军守卫，但无法瞒过叛军统领。
,7000720,精钢矿镐,精钢打造，金石皆开。,精钢打造，金石皆开。,精钢打造，金石皆开。
,7000730,考古工具,隔水隔油抗氧化，让你接手的文物永葆年华！,隔水隔油抗氧化，让你接手的文物永葆年华！,隔水隔油抗氧化，让你接手的文物永葆年华！
,7000740,考古工具,隔水隔油抗氧化，让你接手的文物永葆年华！,隔水隔油抗氧化，让你接手的文物永葆年华！,隔水隔油抗氧化，让你接手的文物永葆年华！
,7000750,除虫喷雾,边陲沙漠老牌除虫喷雾。还是熟悉的配方，更是熟悉的味道。,边陲沙漠老牌除虫喷雾。还是熟悉的配方，更是熟悉的味道。,边陲沙漠老牌除虫喷雾。还是熟悉的配方，更是熟悉的味道。
,7000760,除虫喷雾,边陲沙漠老牌除虫喷雾。还是熟悉的配方，更是熟悉的味道。,边陲沙漠老牌除虫喷雾。还是熟悉的配方，更是熟悉的味道。,边陲沙漠老牌除虫喷雾。还是熟悉的配方，更是熟悉的味道。
,7000761,兰奇的记录本,泛黄的书页，记录着一些只言片语。,泛黄的书页，记录着一些只言片语。,泛黄的书页，记录着一些只言片语。
,7000771,奥兹调查笔记,世界，并非黑白分明。笔记里记录了“奥兹：光与暗”任务中调查到的线索。,世界，并非黑白分明。笔记里记录了“奥兹：光与暗”任务中调查到的线索。,世界，并非黑白分明。笔记里记录了“奥兹：光与暗”任务中调查到的线索。
,8000012,限量罗兰礼箱,帝国商城发布的限量版礼箱，内有大量罗兰钻。,罗兰钻礼箱，拆开即得100000点罗兰钻。,罗兰钻礼箱，拆开即得100000点罗兰钻。
,8000032,限量闪金礼箱,帝国商城发布的限量版礼箱，内有大量金币。,金币礼箱，可获得1000000枚金币，限量发售。,金币礼箱，可获得1000000枚金币，限量发售。
,8000052,英雄强化礼箱,汇集了各种优良材料的超值礼箱，看起来就让人有购买的冲动。,内有用于培养英雄的材料，英雄通往强者之路的必需品。,内有用于培养英雄的材料，英雄通往强者之路的必需品。
,8000062,召唤大师礼箱,真正的战斗伙伴，必通过心灵契合的考验。,内有英雄等你召唤，迅速丰富英雄阵容。,内有英雄等你召唤，迅速丰富英雄阵容。
,8000102,时尚之都礼箱,千人千面，换一套时装，也许会发现不一样的自己。,有几率获得紫色品质和橙色品质的英雄时装碎片。,有几率获得紫色品质和橙色品质的英雄时装碎片。
,8000107,启程礼品卡,<color=#bd4104>次日00:00</color>后可交还荣格大使柯莉雅，获得意想不到的惊喜！,<color=#bd4104>次日00:00</color>后可交还荣格大使柯莉雅，获得意想不到的惊喜！,<color=#bd4104>次日00:00</color>后可交还荣格大使柯莉雅，获得意想不到的惊喜！
,8000132,限量符文礼箱,获得大量符文,内测礼箱,内测礼箱
,8000221,金币礼箱,金币礼箱,打开后可获得金币100万。,打开后可获得金币100万。
,8000305,密林赠礼·①,交付神树之实获得的馈赠，巨大的树叶中包裹着神秘的奖励。,打开后可随机获得神秘礼品。,打开后可随机获得神秘礼品。
,8000315,密林赠礼·②,交付神树之实获得的馈赠，巨大的树叶中包裹着神秘的奖励。,打开后可随机获得神秘礼品。,打开后可随机获得神秘礼品。
,8000322,圣诞礼袜,红色的大袜子，里面装着的神秘礼物是制作者的心意。,开启后，可随机获得装备强化素材、高级本命、专属本命。,开启后，可随机获得装备强化素材、高级本命、专属本命。
,8000323,圣诞礼盒,漂亮的礼盒，里面究竟装着什么呢？,开启后可获得艾恩速达券与武炼石，并随机获得1个高级符文。,开启后可获得艾恩速达券与武炼石，并随机获得1个高级符文。
,8000324,特别的圣诞礼盒,盒子里装着一份南瓜饼，是西蒙最熟悉的味道。,开启后可获得艾恩速达券与武炼石，并随机获得1个高级符文。,开启后可获得艾恩速达券与武炼石，并随机获得1个高级符文。
,9900000,背包测试,背包测试,背包测试,背包测试
,9900004,遇见全英雄礼箱,一呼百应，全员登场。有了他们的加入，这场冒险将变得不再孤单。,可获得当前版本的所有英雄。,
,9900014,满满心意礼箱,一闪一闪亮晶晶，满箱都是罗兰钻。这么多，都是送给你的！,可获得20000点罗兰钻。,
,9900024,暖心战队礼箱,陪你哭，陪你笑，陪你闯荡四海。这便是战队的意义吧。,可获得55000000点战队经验。,
,9900034,霸霸经验礼箱,升级一下一时爽，一直升级一直爽。嗨，你的经验到啦！,可获得100000000点英雄经验、<br>75000000点本命经验。,
,9900044,璀璨全符文匣,符文，赐予你力量。打开的那一瞬间，就像拥有了全世界。,可获得当前版本的所有符文，每种符文各10个。,
