,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,106801,,据说世界上有十三件神器，目前明确已知的有光明使者、噬法者、<br>命运之光、月神之赐和燃金之泪。,,,,据说世界上有十三件神器，目前明确已知的有光明使者、噬法者、<br>命运之光、月神之赐和燃金之泪。
,106901,,人类与精灵族的矛盾，应该用爱来化解！,,,,人类与精灵族的矛盾，应该用爱来化解！
,107001,,我有酒，你有故事吗？,,,,我有酒，你有故事吗？
,107101,,根据帝国法规，凌晨三点后到早上十点前是不允许售卖酒类的。,,,,根据帝国法规，凌晨三点后到早上十点前是不允许售卖酒类的。
,107201,,多年前，我曾经喝过三月边陲矮人酒馆的啤酒，那个味道令我<br>至今难忘。,,,,多年前，我曾经喝过三月边陲矮人酒馆的啤酒，那个味道令我<br>至今难忘。
,107301,,我可不是在吹牛！我曾经跟随罗兰大帝一起讨伐过魔神。,,,,我可不是在吹牛！我曾经跟随罗兰大帝一起讨伐过魔神。
,107401,,你以为我是一个普通的乞丐吗？那你就大错特错了，其实我是……,,,,你以为我是一个普通的乞丐吗？那你就大错特错了，其实我是……
,107501,,之前我生活在北方，我曾听到过一声巨大的悲鸣，仿佛要撕裂天空，或许是传说中巨龙发出的吧。,,,,之前我生活在北方，我曾听到过一声巨大的悲鸣，仿佛要撕裂天空，或许是传说中巨龙发出的吧。
,107701,,罗兰一世建立了罗兰帝国，而他的儿子罗兰二<br>世让整个帝国发展了起来。,,,,罗兰一世建立了罗兰帝国，而他的儿子罗兰二<br>世让整个帝国发展了起来。
,107801,,我十来岁的时候在魔法协会打过工，现在这身<br>魔法就是在那个时候学的。,,,,我十来岁的时候在魔法协会打过工，现在这身<br>魔法就是在那个时候学的。
,107901,,国王被刺，左相西莫斯又不理政事，管理国家<br>的重任全都压在我头上了。,,,,国王被刺，左相西莫斯又不理政事，管理国家<br>的重任全都压在我头上了。
,108001,,别人总说特罗德是帝国最厉害的魔法师，<br>但我支持诺尔大人，他才是最厉害的魔法师。,,,,别人总说特罗德是帝国最厉害的魔法师，<br>但我支持诺尔大人，他才是最厉害的魔法师。
,108101,,我十二岁的时候就跟在诺尔大人身边了，<br>现在我已经快三十了，时光啊~,,,,我十二岁的时候就跟在诺尔大人身边了，<br>现在我已经快三十了，时光啊~
,108201,,听民间谣言，卡诺萨之光是罗兰大帝送给露西<br>蒂尼的定情信物。,,,,听民间谣言，卡诺萨之光是罗兰大帝送给露西<br>蒂尼的定情信物。
,108301,,魔族之心曾是魔族的军事基地，当年有上百万魔<br>族军队驻扎在那里。,,,,魔族之心曾是魔族的军事基地，当年有上百万魔<br>族军队驻扎在那里。
,108401,,兰奇被称为帝国第一剑士，我一直都渴望能跟<br>他过招，但每次请求都被他拒绝了。,,,,兰奇被称为帝国第一剑士，我一直都渴望能跟<br>他过招，但每次请求都被他拒绝了。
,108501,,我从没见过兰奇笑过，<br>那家伙笑起来应该蛮帅的吧。,,,,我从没见过兰奇笑过，<br>那家伙笑起来应该蛮帅的吧。
,108601,,魔法协会在很早以前就有了，它存在的目的是让<br>更多人学习魔法，了解魔法。,,,,魔法协会在很早以前就有了，它存在的目的是让<br>更多人学习魔法，了解魔法。
,108701,,这个时代被称为罗兰帝国时代，上个时代被称为<br>黑暗纪元，那是魔族统治的年代。,,,,这个时代被称为罗兰帝国时代，上个时代被称为<br>黑暗纪元，那是魔族统治的年代。
,108801,,呵呵，我可能真的老了，竟然会怀念起和罗兰<br>一起征战沙场的日子。,,,,呵呵，我可能真的老了，竟然会怀念起和罗兰<br>一起征战沙场的日子。
,108901,,在远古的神法时代时期，人类信仰众神，现在人类只信仰英雄，所以教堂存在的意义到底是…,,,,在远古的神法时代时期，人类信仰众神，现在人类只信仰英雄，所以教堂存在的意义到底是…
,109001,,这座教堂已经有八十多年的历史了，是一位不愿意透露姓名的先生筹钱建的。,,,,这座教堂已经有八十多年的历史了，是一位不愿意透露姓名的先生筹钱建的。
,109101,,在罗兰帝国，结婚的法定年龄是十六周岁，所以，你要结婚吗？,,,,在罗兰帝国，结婚的法定年龄是十六周岁，所以，你要结婚吗？
,109201,,知道哀嚎神殿吗？听说只要一靠近那地方就能听到恶灵的哀嚎声，所以才得名哀嚎神殿。,,,,知道哀嚎神殿吗？听说只要一靠近那地方就能听到恶灵的哀嚎声，所以才得名哀嚎神殿。
,109301,,作为冒险者，背叛者裂谷是必须要去一趟的，那里是人类领地跟精灵领地的分界线。,,,,作为冒险者，背叛者裂谷是必须要去一趟的，那里是人类领地跟精灵领地的分界线。
,109401,,这个小镇是五十年前更名为罗兰镇的，目的是为了歌颂伟大的<br>罗兰大帝。,,,,这个小镇是五十年前更名为罗兰镇的，目的是为了歌颂伟大的<br>罗兰大帝。
,109501,,没空，走开。,,,,没空，走开。
,109601,,不要打扰我喝下午茶。,,,,不要打扰我喝下午茶。
,109701,,走路时不要踩到草坪。,,,,走路时不要踩到草坪。
,109801,,哼，兰奇那混蛋也有今天。,,,,哼，兰奇那混蛋也有今天。
,109901,,米修说它可以一个月不吃东西，好厉害啊~,,,,米修说它可以一个月不吃东西，好厉害啊~
,110001,,由莉的爸爸妈妈以前在卡诺萨城做生意，每次从卡诺萨城回来都会给由莉买很多好吃的。,,,,由莉的爸爸妈妈以前在卡诺萨城做生意，每次从卡诺萨城回来都会给由莉买很多好吃的。
,110101,,米修跟由莉都是素食主义者哦。,,,,米修跟由莉都是素食主义者哦。
,110201,,我唯一的偶像是罗兰大帝，他驱逐魔族，收复雷鸣大陆，没有他，就没有现在的生活。,,,,我唯一的偶像是罗兰大帝，他驱逐魔族，收复雷鸣大陆，没有他，就没有现在的生活。
,110301,,湖畔镇的这个湖泊叫做白瑙湖，白瑙湖的鲈鱼曾排在雷鸣大陆食材榜榜首。,,,,湖畔镇的这个湖泊叫做白瑙湖，白瑙湖的鲈鱼曾排在雷鸣大陆食材榜榜首。
,110401,,罗兰镇最出名的菜叫做山海烧，是用白瑙湖鲈鱼跟翡翠蘑菇一起做出来的。,,,,罗兰镇最出名的菜叫做山海烧，是用白瑙湖鲈鱼跟翡翠蘑菇一起做出来的。
,110501,,《哥布林日报》曾报道，湖畔镇是罗兰帝国环境最优美的小镇。,,,,《哥布林日报》曾报道，湖畔镇是罗兰帝国环境最优美的小镇。
,110601,,湖畔镇最多的怪物是半鱼人，他们特别喜欢小朋友身上的奶香味，所以千万别让小朋友晚上出门。,,,,湖畔镇最多的怪物是半鱼人，他们特别喜欢小朋友身上的奶香味，所以千万别让小朋友晚上出门。
,110701,,告诉你一个秘密，半鱼人的武器其实是用同伴的尸骨做成的。,,,,告诉你一个秘密，半鱼人的武器其实是用同伴的尸骨做成的。
,110801,小姐姐,未来事情会发展成怎样呢？,,,,未来事情会发展成怎样呢？
,110901,小姐姐,我该如何才能继承爷爷的精神。,,,,我该如何才能继承爷爷的精神。
,111001,小姐姐,我的爷爷是位伟大的英雄。,,,,我的爷爷是位伟大的英雄。
,111101,,我的项链……,,,,我的项链……
,111201,,罗兰镇的雨季是六月份。,,,,罗兰镇的雨季是六月份。
,111301,,妈妈说晚上不能出门，会遇到坏人的。,,,,妈妈说晚上不能出门，会遇到坏人的。
,111401,,罗兰雕像高三十四米，是五名宫廷匠师费时三年打磨而成，是罗兰镇最壮观的建筑。,,,,罗兰雕像高三十四米，是五名宫廷匠师费时三年打磨而成，是罗兰镇最壮观的建筑。
,111501,,你听说过圣界组织吗？传言他们每人都有单挑巨龙的实力。,,,,你听说过圣界组织吗？传言他们每人都有单挑巨龙的实力。
,111601,,罗兰镇的人口是八千人，男女比例是四比五。,,,,罗兰镇的人口是八千人，男女比例是四比五。
,111701,,今天才逮捕了九位强盗，离目标还差三位。,,,,今天才逮捕了九位强盗，离目标还差三位。
,111801,,在雷鸣大陆的这几个小镇中，罗兰镇是最和平的。,,,,在雷鸣大陆的这几个小镇中，罗兰镇是最和平的。
,111901,,罗兰镇的草莓酒还不错，晚点得去喝一杯。,,,,罗兰镇的草莓酒还不错，晚点得去喝一杯。
,112001,,神器·光明使者是一把断剑，是五十年前被魔神希摩尔斩断的。,,,,神器·光明使者是一把断剑，是五十年前被魔神希摩尔斩断的。
,112101,,风车镇每年八月十三日会举行风车节，帝国各地的居民都会来参加。,,,,风车镇每年八月十三日会举行风车节，帝国各地的居民都会来参加。
,112201,,催动风车转动的魔力石是从精灵那边获得的。,,,,催动风车转动的魔力石是从精灵那边获得的。
,112301,,库伯拉长老跟我说，每年卡诺萨灵魂画奖第一名都是我耶。,,,,库伯拉长老跟我说，每年卡诺萨灵魂画奖第一名都是我耶。
,112401,,安可也有在学校上学哦，因为每天都会失忆，所以每次考试安可都考倒数第一名。好难过的……,,,,安可也有在学校上学哦，因为每天都会失忆，所以每次考试安可都考倒数第一名。好难过的……
,112501,,安可身上的这只小熊是库伯拉长老送的，这些在画册上都有记载哦。,,,,安可身上的这只小熊是库伯拉长老送的，这些在画册上都有记载哦。
,112601,,哥布林兄弟成立了哥布林商会，哈扎克是他们中的一员。,,,,哥布林兄弟成立了哥布林商会，哈扎克是他们中的一员。
,112701,,哥布林巢穴位于风车镇东边，每年都有勇士想要去铲除哥布林，但都无功而返。,,,,哥布林巢穴位于风车镇东边，每年都有勇士想要去铲除哥布林，但都无功而返。
,112801,,如果你在风车镇丢了东西，别怀疑，直接去哥布林巢穴找就对了。,,,,如果你在风车镇丢了东西，别怀疑，直接去哥布林巢穴找就对了。
,112901,,我听我奶奶说，她年轻的时候在北方见过比风车镇还大的巨龙，大概那就是传说中的古代龙吧。,,,,我听我奶奶说，她年轻的时候在北方见过比风车镇还大的巨龙，大概那就是传说中的古代龙吧。
,113001,,你认识比多猫吗？它以前在雷鸣大陆旅行的时候，我给过它很多<br>小鱼干。,,,,你认识比多猫吗？它以前在雷鸣大陆旅行的时候，我给过它很多<br>小鱼干。
,113101,,《罗兰镇史》上有记载，鹿角兽有一位统领，名为四蹄神，是魔神希摩尔的手下。,,,,《罗兰镇史》上有记载，鹿角兽有一位统领，名为四蹄神，是魔神希摩尔的手下。
,113201,,在大风车的上方能够看到远方的哀嚎神殿，传说里面藏着一把神器。,,,,在大风车的上方能够看到远方的哀嚎神殿，传说里面藏着一把神器。
,113301,,你听说过圣界吗？北方已经传得沸沸扬扬，听说他们一共三百人，每人还带五百位小弟。,,,,你听说过圣界吗？北方已经传得沸沸扬扬，听说他们一共三百人，每人还带五百位小弟。
,113401,,西北处的森林是山岩领主蒙多的领地，你冒险的时候最好小心一点。,,,,西北处的森林是山岩领主蒙多的领地，你冒险的时候最好小心一点。
,113501,,亏大了，亏大了，这一趟下来又亏了好多钱。都是那该死的莱克。,,,,亏大了，亏大了，这一趟下来又亏了好多钱。都是那该死的莱克。
,113601,,我跟你讲我可是哥布林十二兄弟之一你们最好对我客气一点。,,,,我跟你讲我可是哥布林十二兄弟之一你们最好对我客气一点。
,113701,,哥布林十二兄弟我在里头排第十。,,,,哥布林十二兄弟我在里头排第十。
,113801,,我的小雏鹰~不要辜负我对你的期望哦。,,,,我的小雏鹰~不要辜负我对你的期望哦。
,113901,,知道天空城纳雅吗？传说整座城市都是用鲜花铺成的。,,,,知道天空城纳雅吗？传说整座城市都是用鲜花铺成的。
,114001,,天空城纳雅真的存在吗？我父亲一直在寻找那个地方，<br>我也有点好奇呢。,,,,天空城纳雅真的存在吗？我父亲一直在寻找那个地方，<br>我也有点好奇呢。
