,required,optional,optional,optional,optional,optional,repeated,repeated,optional
,3924,Textures/Atlas/Dyn/CharacterCommonHead/AndrewBlack.png,Textures\Atlas\Dyn\CharacterHalfBody\AndrewBlack.png,npc_nuoerhei,100600,,0,0,0
,3925,Textures/Atlas/Dyn/CharacterCommonHead/ArmedWolf.png,Textures\Atlas\Dyn\CharacterHalfBody\Wolves.png,npc_wuzhuanglangren,139001,,0,0,0
,3926,Textures/Atlas/Dyn/CharacterCommonHead/DarkGhost.png,Textures\Atlas\Dyn\CharacterHalfBody\Darksoul.png,npc_shihunlingzhusuoer,233001,,0,0,0
,3927,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
哥布林盗贼,3905,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\MoneyColombo.png,npc_jinqiangebulin,143001,,0,0,0
禁卫队长班森,3906,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\GoldenWarrior.png,npc_huangjinzhanshi,221001,,0,0,0
禁卫军奥格,3907,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
禁卫军伯尼,3908,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
禁卫军布莱克,3909,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
禁卫军波文,3910,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
禁卫军凯里,3911,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
赏金猎人尤西,3912,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\TribaleliteWarrior.png,npc_qiangjiedezhenming,167001,,0,0,0
热心居民阿尔杰,3913,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\TheBardofMammon.png,npc_shurenzhanglao,0,,0,0,0
酒吧老板娘蕾拉,3914,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\DivaLuna.png,npc_geji,156001,,0,0,0
头条实习记者,3915,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\GoblinHead.png,npc_toutiaogebulin,170001,,0,0,0
邻居查德钱宁,3916,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Abbey.png,npc_abitan,130001,,0,0,0
路人克里斯汀,3917,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Theviolinistlittleblack.png,npc_shihunlingzhusuoer,0,,0,0,0
,3918,Textures/Atlas/Dyn/CharacterCommonHead/Baya.png,Textures\Atlas\Dyn\CharacterHalfBody\default.png,,0,,0,0,0
,3928,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Bigfishdemon.png,,0,,0,0,0
,3929,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\ArmedbearWarrior.png,,0,,0,0,0
,3930,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\tiny.png,npc_shanlingjuren,231001,,0,0,0
,3931,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\DivaLuna.png,npc_geji,156001,,0,0,0
,3932,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Infectedadventurer.png,npc_ganrandemaoxianzhe,198001,,0,0,0
,3941,,Textures\Atlas\Dyn\CharacterHalfBody\DivaLuna.png,npc_geji,156001,,0,0,0
,3942,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Travelereli.png,npc_lvxingzheaili,199001,,0,0,0
,3943,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\GoblinHead.png,npc_toutiaogebulin,170001,,0,0,0
,3944,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Captainirving.png,npc_tanxianjiaaierwenduizhang,191001,,0,0,0
,3945,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\breadgodmissionary.png,npc_chuanjiaoshi,214001,,0,0,0
,3946,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\TheBardofMammon.png,,0,,0,0,0
,3947,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Abbey.png,npc_abitan,130001,,0,0,0
,3948,Textures\Atlas\Dyn\CharacterCommonHead\Youngwomen.png,Textures\Atlas\Dyn\CharacterHalfBody\FloristMemory.png,npc_huadianlaoban,222002,,0,0,0
,3949,Textures/Atlas/Dyn/CharacterCommonHead/AiNiAo.png,Textures\Atlas\Dyn\CharacterHalfBody\adventurersLeader.png,npc_shoulingainiao,189001,,0,0,0
,3950,Textures/Atlas/Dyn/CharacterCommonHead/Youngmen.png,Textures\Atlas\Dyn\CharacterHalfBody\Youngmen.png,npc_xiaoqingnian,124001,,0,0,0
,3951,Textures\Atlas\Dyn\CharacterCommonHead\Uncle.png,Textures\Atlas\Dyn\CharacterHalfBody\Uncle.png,npc_dashu_normal,0,,0,0,0
,3952,Textures\Atlas\Dyn\CharacterCommonHead\TheBardofMammon.png,Textures\Atlas\Dyn\CharacterHalfBody\Witchmoor.png,npc_huangyuannvwu,213001,,0,0,0
,3953,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\MoneyColombo.png,npc_jinqiangebulin,143001,,0,0,0
,3954,Textures/Atlas/Dyn/CharacterCommonHead/ArmedWolf.png,Textures\Atlas\Dyn\CharacterHalfBody\Wolves.png,npc_wuzhuanglangren,139001,,0,0,0
,3955,Textures/Atlas/Dyn/CharacterCommonHead/Greenforestdemon.png,Textures\Atlas\Dyn\CharacterHalfBody\Greenwoodflowerdemon.png,npc_lvlinhuayao,240001,,0,0,0
,3956,Textures\Atlas\Dyn\CharacterCommonHead\Blackthorne.png,Textures\Atlas\Dyn\CharacterHalfBody\Blackthorne.png,npc_heisejingji,145001,,0,0,0
,3958,Textures/Atlas/Dyn/CharacterCommonHead/Headhammer.png,Textures\Atlas\Dyn\CharacterHalfBody\panjunshouling.png,npc_panjunshouling,272001,,0,0,0
,3963,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Teluo.png,npc_teluode,161001,,201;3001,1;0,2001
,3964,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\ResearchInstituteofBaixier.png,npc_baixier,162001,,0,0,0
,3965,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\David.png,,0,,0,0,0
,3966,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\DarkGrains.png,npc_heigu,101100,,0,0,0
桑托酒馆,3968,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
尼尔克一号寓,3969,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
史雷恩公馆,3970,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
克扎哈公寓,3971,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3972,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3973,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3974,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3975,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3982,,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
,3983,,Textures\Atlas\Dyn\CharacterHalfBody\ArmedbearWarrior.png,,0,,0,0,0
,3984,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3985,Textures/Atlas/Dyn/CharacterCommonHead/Baya.png,Textures\Atlas\Dyn\CharacterHalfBody\Baya.png,npc_lvdianlaoban,100800,,0,0,0
,3986,Textures\Atlas\Dyn\CharacterCommonHead\Uncle.png,Textures\Atlas\Dyn\CharacterHalfBody\Uncle.png,npc_dashu_normal,0,,0,0,0
,3987,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\UncleNPCinjured.png,npc_dashu_hurt,229002,,0,0,0
,3988,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3989,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
白银盾战,3990,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
,3991,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MalechildrenMiddleEast.png,npc_zhenmingansili,122001,,0,0,0
,3992,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MiddleEastoldman.png,npc_zhongdongnanlaotou,104700,,0,0,0
,3993,Textures/Atlas/Dyn/CharacterCommonHead/BaiYinDunZhan.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
,3994,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3995,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,3997,Textures/Atlas/Dyn/CharacterCommonHead/Adancer.png,Textures\Atlas\Dyn\CharacterHalfBody\Adancer.png,npc_jueshiwuji,141001,,0,0,0
,3998,Textures\Atlas\Dyn\CharacterCommonHead\OusangBoyleAunt.png,Textures\Atlas\Dyn\CharacterHalfBody\OusangBoyleAunt.png,npc_ousangdashen,155001,,0,0,0
,4001,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Womanoldwoman.png,npc_nongcunlaopopo,112001,,0,0,0
,4003,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Guard.png,npc_weibing,101600,,0,0,0
,4005,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4006,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4008,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4009,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4010,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4011,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4012,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4013,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4014,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4015,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4016,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4017,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4018,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4019,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4020,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4021,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4022,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4023,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4024,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4025,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4026,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4027,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4031,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4032,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4033,,Textures\Atlas\Dyn\CharacterHalfBody\ShipRepairRobot.png,npc_xiuchuanjiqiren,169001,,0,0,0
,4034,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\GuardwarlordSalin.png,npc_salin,163001,,0,0,0
,4035,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Cain.png,,0,,0,0,0
,4036,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\LancyBlack.png,,0,,0,0,0
,4037,Textures\Atlas\Dyn\CharacterCommonHead\sangni.png,Textures\Atlas\Dyn\CharacterHalfBody\Sunny.png,npc_xiunvsenni,102600,,201;3004,1;0,2001
,4038,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\UncleNPC.png,npc_dashu_normal,229001,,0,0,0
,4039,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\TeluoJokinglaughter.png,npc_teluode,228001,,201;3001,1;0,2001
,4040,Textures\Atlas\Dyn\CharacterCommonHead\jila.png,Textures\Atlas\Dyn\CharacterHalfBody\Gilardino.png,npc_jila,109001,,3043;3005,0;0,2001
,4041,Textures\Atlas\Dyn\CharacterCommonHead\tiebiandaofu.png,Textures\Atlas\Dyn\CharacterHalfBody\IronThomas.png,npc_andaofu,168001,,3042;301;3080,0;1;0,2001
,4042,Textures\Atlas\Dyn\CharacterCommonHead\lunnade.png,Textures\Atlas\Dyn\CharacterHalfBody\Pierre.png,npc_lunnade,125001,,3042;3005,0;0,2001
,4043,Textures\Atlas\Dyn\CharacterCommonHead\biduomao.png,Textures\Atlas\Dyn\CharacterHalfBody\Morethancat.png,,0,,3005;3176;3177,0;0;0,2001
,4044,Textures\Atlas\Dyn\CharacterCommonHead\hailidama.png,Textures\Atlas\Dyn\CharacterHalfBody\Womanoldwoman.png,npc_nongcunlaopopo,112001,,3008,0,2001
,4045,Textures\Atlas\Dyn\CharacterCommonHead\dawei.png,Textures\Atlas\Dyn\CharacterHalfBody\Edgar.png,npc_jialin,107001,,2035;3001,0;0,2001
,4046,Textures\Atlas\Dyn\CharacterCommonHead\anke.png,Textures\Atlas\Dyn\CharacterHalfBody\Ancore.png,npc_anke,100400,,3008;101;201,0;1;1,2001
,4047,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\NaTaNa.png,,0,,0,0,0
,4048,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\FemalechildrenMiddleEast.png,npc_zhongdongxiaoluoli,110001,,0,0,0
,4049,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MalechildrenMiddleEast.png,npc_zhenmingansili,122001,,0,0,0
,4050,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Muchan.png,,0,,0,0,0
,4051,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Druid.png,,0,,0,0,0
,4052,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Arwenelvish.png,npc_geilaidisi,134004,,0,0,0
,4053,Textures\Atlas\Dyn\CharacterCommonHead\taleiya.png,Textures\Atlas\Dyn\CharacterHalfBody\TowerLeiYa.png,npc_taleiya,182001,,3404;112;3344,0;1;0,2005
,4054,Textures\Atlas\Dyn\CharacterCommonHead\heli.png,Textures\Atlas\Dyn\CharacterHalfBody\Herly.png,npc_helinvwang,101700,,102;3028;3004,1;0;0,2001
,4055,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,3676,0,2005
,4056,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Flaterhappy.png,,0,,112;3384,1;0,2005
,4057,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Miranda.png,,0,,0,0,0
,4058,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Thairay.png,,0,,0,0,0
,4059,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\TribaleliteWarrior.png,npc_qiangjiedezhenming,167001,,0,0,0
,4060,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Abbey.png,npc_abitan,130001,,0,0,0
,4061,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Chiefdeerstalker.png,npc_lujiaoshoushouling,216001,,0,0,0
,4062,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\captaindeerstalker.png,npc_heitilujiaoshou,215001,,0,0,0
,4063,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\GoblinHead.png,npc_toutiaogebulin,170001,,0,0,0
,4064,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MoritheEarl.png,npc_lvmaolanjue,137001,,0,0,0
,4065,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\HaZaKe.png,npc_hazhake,218001,,0,0,0
,4066,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Oldman.png,npc_laotou,126001,,0,0,0
,4067,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Carly.png,npc_anjinglingnvlang,108001,,0,0,0
,4068,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\LittleWitches.png,npc_xiaomonv,115001,,0,0,0
,4069,Textures\Atlas\Dyn\CharacterCommonHead\feimi.png,Textures\Atlas\Dyn\CharacterHalfBody\Youngmen.png,npc_xiaoqingnian,124001,,3118;3142,0;0,2003
,4070,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Witchmoor.png,npc_huangyuannvwu,213001,,0,0,0
,4071,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\TheballoongirlXiaoya.png,npc_qiqiunvhaixiaoya,158001,,0,0,0
,4072,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\ShipRepairRobot.png,npc_xiuchuanjiqiren,169001,,0,0,0
,4073,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Chancellor.png,npc_aolande,192001,,0,0,0
,4074,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Dwarfyellowbeard.png,npc_airenhuanghuzi,208001,,0,0,0
,4075,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\TheBardofMammon.png,,0,,0,0,0
,4076,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Girllolie.png,,0,,0,0,0
,4077,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Oldman.png,npc_laotou,126001,,0,0,0
,4078,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
,4079,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\FloristTender.png,npc_huadianlaoban,222001,,0,0,0
,4080,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\adventurersLeader.png,npc_shoulingainiao,189001,,0,0,0
,4081,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Dani.png,npc_shujingdani,128001,,0,0,0
,4082,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Slimtreeman.png,npc_dashujing,106000,,0,0,0
,4083,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Treeman.png,npc_chuantongshuren,106300,,0,0,0
,4084,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Chiefdruid.png,npc_deluyishouling,197001,,0,0,0
,4085,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Darkelfmaleyouth.png,npc_anjinglingnanqingnian,200001,,0,0,0
,4086,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\breadgodmissionary.png,npc_chuanjiaoshi,214001,,0,0,0
,4087,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Theviolinistlittleblack.png,npc_tiqinjiaxiaohei,0,,0,0,0
,4088,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Travelereli.png,npc_lvxingzheaili,199001,,0,0,0
,4089,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\treemale.png,npc_nirenshuren,106200,,0,0,0
,4090,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MiddleEastmale.png,npc_shamonanqingnian,104600,,0,0,0
,4091,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\eldersofdarkelves.png,npc_anjinglingzhanglao,119001,,0,0,0
,4092,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\ElvenArcher.png,npc_jinglinggongshou,234001,,0,0,0
,4093,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\ElfWarrior.png,npc_anjinglingnvzhanshi,235001,,0,0,0
,4094,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MiddleEastFemale.png,npc_zhongdongnvqingnian,104500,,0,0,0
,4095,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MiddleEastoldman.png,npc_zhongdongnanlaotou,104700,,0,0,0
,4096,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Fattreeman.png,npc_xiaoshujing,104300,,0,0,0
,4097,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\XiaoShuLing.png,npc_xiaoshuling,153001,,0,0,0
,4098,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Minnie.png,npc_mini,210001,,0,0,0
,4099,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\UncleNPC.png,npc_dashu_normal,229001,,0,0,0
,4100,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\GrayAunt.png,npc_geleidama,154001,,0,0,0
,4101,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\OusangBoyleAunt.png,npc_ousangdashen,155001,,0,0,0
,4102,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\teenageboy.png,npc_zhengtai,0,,0,0,0
,4103,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\GeJi.png,npc_geji,0,,0,0,0
,4104,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\captaindeerstalker.png,npc_heitilujiaoshou,215001,,0,0,0
,4105,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Chiefdeerstalker.png,npc_lujiaoshoushouling,216001,,0,0,0
,4106,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
,4107,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\SilverShieldwar.png,npc_baiyindunzhan,226001,,0,0,0
,4108,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MalechildrenMiddleEast.png,npc_zhenmingansili,122001,,0,0,0
,4109,Textures/Atlas/Dyn/CharacterCommonHead/TowerLeiYa.png,Textures\Atlas\Dyn\CharacterHalfBody\TowerLeiYa.png,npc_taleiya,182001,,3404;112;3344,0;1;0,2005
,4110,Textures/Atlas/Dyn/CharacterCommonHead/Thairay.png,Textures\Atlas\Dyn\CharacterHalfBody\Thairay.png,npc_geilaidisi,0,,0,0,0
,4111,Textures/Atlas/Dyn/CharacterCommonHead/Arwen.png,Textures/Atlas/Dyn/CharacterHalfBody/Arwen.png,,0,,0,0,0
