,required,optional,optional,optional,optional,optional,optional,repeated,optional,optional,optional,repeated,optional,optional,optional,optional,optional,repeated,optional,repeated,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,106101,,10610,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10630;10631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,106111,,10611,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,106121,,10612,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,106131,,10613,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,101032,,10103,2,21,0,0,0,24000,0,0,1010301;1010302,0,0,0,0,0,,0,10101,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,101042,,10104,2,22,0,0,0,30000,0,0,1010401;1010402;1010403,0,0,0,0,0,100101,1,,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,101052,,10105,2,23,0,0,0,36000,0,0,1010501;1010502,0,0,0,0,0,100301,1,,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,101062,,10106,2,24,0,0,0,42000,0,0,1010601;1010602;1010603,0,0,0,0,0,,0,10102,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,101072,,10107,2,30,0,0,1,0,0,0,1010701,0,0,0,0,0,201001,0,10160,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,201032,,20103,2,21,0,0,0,24000,0,0,2010301;2010302,0,0,0,0,0,,0,20101,0,0,180,1,10000,3030013,1,0,0,0,0,0,0,0,0
,201042,,20104,2,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,1,10000,3030013,1,0,0,0,0,0,0,0,0
,201052,,20105,2,23,0,0,0,36000,0,0,2010501;2010502,0,0,0,0,0,200101;200102,1,20102,0,0,250,1,10000,3030013,1,0,0,0,0,0,0,0,0
,201062,,20106,2,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20160;20104,0,0,250,1,10000,3030013,1,0,0,0,0,0,0,0,1
,201072,,20107,2,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20166;20106,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,301032,,30103,2,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,301042,,30104,2,22,0,0,0,32000,0,0,3010401,0,0,0,0,0,,0,30102,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,301052,,30105,2,23,0,0,0,40000,0,0,3010501;3010502,0,0,0,0,0,,0,30103;30104,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,301062,,30106,2,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,1,10000,3030013,1,0,0,0,0,0,0,0,0
,301072,,30107,2,30,0,0,1,0,0,0,3010701;3010702,0,0,0,0,0,,0,30160;30109,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102032,,10203,2,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102042,,10204,2,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102052,,10205,2,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10260,0,0,100,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102062,,10206,2,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102072,,10207,2,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102232,,10223,2,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102242,,10224,2,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102252,,10225,2,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,102262,,10226,2,24,0,0,0,0,0,0,1022601,0,0,0,0,0,,0,10216,0,0,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,302032,,30203,2,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,1,10000,3030013,1,0,0,0,0,0,0,0,0
,302042,,30204,2,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,302052,,30205,2,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,302062,,30206,2,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,302072,,30207,2,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30260,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,103032,,10303,2,21,0,0,0,24000,0,0,1030301;1030302,0,0,0,0,0,200201,1,,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,103042,,10304,2,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,103052,,10305,2,23,0,0,0,36000,0,0,1030501;1030502;1030503,0,0,0,0,0,200301,1,10305,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,103062,,10306,2,24,0,0,0,42000,0,1,1030601;1030602,0,0,0,0,0,,0,10306,0,0,300,1,10000,3030013,1,0,0,0,0,0,0,0,0
,103072,,10307,2,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,104032,,10403,2,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,104042,,10404,2,22,0,0,0,32000,0,0,1040401;1040402,0,0,0,0,0,,0,10460,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,104052,,10405,2,23,0,0,0,42000,0,0,1040501;1040502,0,0,0,0,0,,0,10406,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,104062,,10406,2,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,1,10000,3030013,1,0,0,0,0,0,0,0,0
,104072,,10407,2,30,0,0,1,0,0,0,1040701,0,0,0,0,0,101001,1,,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108032,,10803,2,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10860,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108042,,10804,2,22,0,0,0,30000,0,0,1080401;1080402,0,0,0,0,0,200501,1,10802,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108052,,10805,2,23,0,0,0,38000,0,0,1080501;1080502,0,0,0,0,0,200501;200502,1,,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108062,,10806,2,24,0,0,0,48000,0,0,1080601;1080602,0,0,0,0,0,200501,1,10804,0,0,250,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108072,,10807,2,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10866,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108232,,10823,2,21,0,0,0,24000,0,0,1082301;1082302,0,0,0,0,0,201801,1,10872,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108242,,10824,2,22,0,0,0,30000,0,0,1082401;1082402,0,0,0,0,0,,0,10872;10813,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108252,,10825,2,23,0,0,0,38000,0,0,1082501;1082502;1082503,0,0,0,0,0,,0,10872;10815,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108262,,10826,2,24,0,0,0,48000,0,0,1082601;1082602;1082603,0,0,0,0,0,,0,10872;10820,0,0,250,1,10000,3030013,1,0,0,0,0,0,0,0,0
,108272,,10827,2,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10872;10822;10823,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,105032,,10503,2,21,0,0,0,0,0,0,1050301;1050302,3000,1,4,0,0,103202,1,10501,0,0,100,1,10000,3030013,1,0,0,0,0,0,0,0,0
,105042,,10504,2,22,0,0,0,0,0,0,1050401;1050402,3000,1,1,0,0,,0,10502;10503,0,0,100,1,10000,3030013,1,0,0,0,0,0,0,0,0
,105052,,10505,2,23,0,0,0,0,0,0,1050501;1050502,3000,1,1,0,0,,0,10504;10505;10506,0,0,100,1,10000,3030013,1,0,0,0,0,0,0,0,0
,105062,,10506,2,24,0,0,0,0,0,0,1050601;1050602,3000,1,1,0,0,,0,10507;10508;10509,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,105072,,10507,2,30,0,0,1,0,0,0,1050701;1050702,0,0,0,0,0,,0,10510;10511;10512,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,1
,106032,,10603,2,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,106042,,10604,2,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,106052,,10605,2,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,106062,,10606,2,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,1,10000,3030013,1,0,0,0,0,0,0,0,0
,106072,,10607,2,30,0,0,1,0,0,0,1060701,0,0,0,0,0,,0,10604;10605;10606;10607;10614,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,101033,,10103,3,21,0,0,0,24000,0,0,1010301;1010302,0,0,0,0,0,,0,10101,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,101043,,10104,3,22,0,0,0,30000,0,0,1010401;1010402;1010403,0,0,0,0,0,100101,1,,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,101053,,10105,3,23,0,0,0,36000,0,0,1010501;1010502,0,0,0,0,0,100301,1,,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,101063,,10106,3,24,0,0,0,42000,0,0,1010601;1010602;1010603,0,0,0,0,0,,0,10102,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,101073,,10107,3,30,0,0,1,0,0,0,1010701,0,0,0,0,0,201001,0,10161,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,201033,,20103,3,21,0,0,0,24000,0,0,2010301;2010302,0,0,0,0,0,,0,20101,0,0,180,1,50000,3030013,3,0,0,0,0,0,0,0,0
,201043,,20104,3,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,1,50000,3030013,3,0,0,0,0,0,0,0,0
,201053,,20105,3,23,0,0,0,36000,0,0,2010501;2010502,0,0,0,0,0,200101;200102,1,20102,0,0,250,1,50000,3030013,3,0,0,0,0,0,0,0,0
,201063,,20106,3,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20161;20104,0,0,250,1,50000,3030013,3,0,0,0,0,0,0,0,1
,201073,,20107,3,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20167;20106,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,301033,,30103,3,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,301043,,30104,3,22,0,0,0,32000,0,0,3010401,0,0,0,0,0,,0,30102,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,301053,,30105,3,23,0,0,0,40000,0,0,3010501;3010502,0,0,0,0,0,,0,30103;30104,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,301063,,30106,3,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,1,50000,3030013,3,0,0,0,0,0,0,0,0
,301073,,30107,3,30,0,0,1,0,0,0,3010701;3010702,0,0,0,0,0,,0,30161;30109,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102033,,10203,3,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102043,,10204,3,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102053,,10205,3,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10261,0,0,100,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102063,,10206,3,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102073,,10207,3,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102233,,10223,3,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102243,,10224,3,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102253,,10225,3,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,102263,,10226,3,24,0,0,0,0,0,0,1022601,0,0,0,0,0,,0,10216,0,0,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,302033,,30203,3,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,1,50000,3030013,3,0,0,0,0,0,0,0,0
,302043,,30204,3,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,302053,,30205,3,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,302063,,30206,3,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,302073,,30207,3,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30261,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,103033,,10303,3,21,0,0,0,24000,0,0,1030301;1030302,0,0,0,0,0,200201,1,,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,103043,,10304,3,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,103053,,10305,3,23,0,0,0,36000,0,0,1030501;1030502;1030503,0,0,0,0,0,200301,1,10305,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,103063,,10306,3,24,0,0,0,42000,0,1,1030601;1030602,0,0,0,0,0,,0,10306,0,0,300,1,50000,3030013,3,0,0,0,0,0,0,0,0
,103073,,10307,3,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,104033,,10403,3,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,104043,,10404,3,22,0,0,0,32000,0,0,1040401;1040402,0,0,0,0,0,,0,10461,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,104053,,10405,3,23,0,0,0,42000,0,0,1040501;1040502,0,0,0,0,0,,0,10406,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,104063,,10406,3,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,1,50000,3030013,3,0,0,0,0,0,0,0,0
,104073,,10407,3,30,0,0,1,0,0,0,1040701,0,0,0,0,0,101001,1,,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108033,,10803,3,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10861,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108043,,10804,3,22,0,0,0,30000,0,0,1080401;1080402,0,0,0,0,0,200501,1,10802,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108053,,10805,3,23,0,0,0,38000,0,0,1080501;1080502,0,0,0,0,0,200501;200502,1,,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108063,,10806,3,24,0,0,0,48000,0,0,1080601;1080602,0,0,0,0,0,200501,1,10804,0,0,250,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108073,,10807,3,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10867,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108233,,10823,3,21,0,0,0,24000,0,0,1082301;1082302,0,0,0,0,0,201801,1,10873,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108243,,10824,3,22,0,0,0,30000,0,0,1082401;1082402,0,0,0,0,0,,0,10873;10813,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108253,,10825,3,23,0,0,0,38000,0,0,1082501;1082502;1082503,0,0,0,0,0,,0,10873;10815,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108263,,10826,3,24,0,0,0,48000,0,0,1082601;1082602;1082603,0,0,0,0,0,,0,10873;10820,0,0,250,1,50000,3030013,3,0,0,0,0,0,0,0,0
,108273,,10827,3,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10873;10822;10823,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,105033,,10503,3,21,0,0,0,0,0,0,1050301;1050302,3000,1,4,0,0,103202,1,10501,0,0,100,1,50000,3030013,3,0,0,0,0,0,0,0,0
,105043,,10504,3,22,0,0,0,0,0,0,1050401;1050402,3000,1,1,0,0,,0,10502;10503,0,0,100,1,50000,3030013,3,0,0,0,0,0,0,0,0
,105053,,10505,3,23,0,0,0,0,0,0,1050501;1050502,3000,1,1,0,0,,0,10504;10505;10506,0,0,100,1,50000,3030013,3,0,0,0,0,0,0,0,0
,105063,,10506,3,24,0,0,0,0,0,0,1050601;1050602,3000,1,1,0,0,,0,10507;10508;10509,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,105073,,10507,3,30,0,0,1,0,0,0,1050701;1050702,0,0,0,0,0,,0,10510;10511;10512,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,1
,106033,,10603,3,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,106043,,10604,3,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,106053,,10605,3,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,106063,,10606,3,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,1,50000,3030013,3,0,0,0,0,0,0,0,0
,106073,,10607,3,30,0,0,1,0,0,0,1060701,0,0,0,0,0,,0,10604;10605;10606;10607;10614,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,101034,,10103,4,21,0,0,0,24000,0,0,1010301;1010302,0,0,0,0,0,,0,10101,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,101044,,10104,4,22,0,0,0,30000,0,0,1010401;1010402;1010403,0,0,0,0,0,100101,1,,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,101054,,10105,4,23,0,0,0,36000,0,0,1010501;1010502,0,0,0,0,0,100301,1,,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,101064,,10106,4,24,0,0,0,42000,0,0,1010601;1010602;1010603,0,0,0,0,0,,0,10102,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,101074,,10107,4,30,0,0,1,0,0,0,1010701,0,0,0,0,0,201001,0,10162,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201034,,20103,4,21,0,0,0,24000,0,0,2010301;2010302,0,0,0,0,0,,0,20101,0,0,180,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201044,,20104,4,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201054,,20105,4,23,0,0,0,36000,0,0,2010501;2010502,0,0,0,0,0,200101;200102,1,20102,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201064,,20106,4,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20162;20104,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,1
,201074,,20107,4,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20168;20106,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301034,,30103,4,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301044,,30104,4,22,0,0,0,32000,0,0,3010401,0,0,0,0,0,,0,30102,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301054,,30105,4,23,0,0,0,40000,0,0,3010501;3010502,0,0,0,0,0,,0,30103;30104,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301064,,30106,4,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301074,,30107,4,30,0,0,1,0,0,0,3010701;3010702,0,0,0,0,0,,0,30162;30109,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102034,,10203,4,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102044,,10204,4,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102054,,10205,4,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10262,0,0,100,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102064,,10206,4,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102074,,10207,4,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102234,,10223,4,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102244,,10224,4,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102254,,10225,4,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302034,,30203,4,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302044,,30204,4,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302054,,30205,4,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302064,,30206,4,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302074,,30207,4,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30262,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103034,,10303,4,21,0,0,0,24000,0,0,1030301;1030302,0,0,0,0,0,200201,1,,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103044,,10304,4,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103054,,10305,4,23,0,0,0,36000,0,0,1030501;1030502;1030503,0,0,0,0,0,200301,1,10305,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103064,,10306,4,24,0,0,0,42000,0,1,1030601;1030602,0,0,0,0,0,,0,10306,0,0,300,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103074,,10307,4,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104034,,10403,4,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104044,,10404,4,22,0,0,0,32000,0,0,1040401;1040402,0,0,0,0,0,,0,10462,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104054,,10405,4,23,0,0,0,42000,0,0,1040501;1040502,0,0,0,0,0,,0,10406,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104064,,10406,4,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104074,,10407,4,30,0,0,1,0,0,0,1040701,0,0,0,0,0,101001,1,,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108034,,10803,4,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10862,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108044,,10804,4,22,0,0,0,30000,0,0,1080401;1080402,0,0,0,0,0,200501,1,10802,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108054,,10805,4,23,0,0,0,38000,0,0,1080501;1080502,0,0,0,0,0,200501;200502,1,,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108064,,10806,4,24,0,0,0,48000,0,0,1080601;1080602,0,0,0,0,0,200501,1,10804,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108074,,10807,4,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10868,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108234,,10823,4,21,0,0,0,24000,0,0,1082301;1082302,0,0,0,0,0,201801,1,10874,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108244,,10824,4,22,0,0,0,30000,0,0,1082401;1082402,0,0,0,0,0,,0,10874;10813,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
