,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1005052,麦克斯,1005,1,21133,0,0,0,0,0,0,0,"-64.04,20.56,107.89",180,1
,1005053,杰拉尔,1005,1,21134,0,0,0,0,0,0,0,"-63.72,20.56,120.96",300,1
,1005054,阿穆特,1005,1,21135,0,0,0,0,0,0,0,"-64.05,20.621,31.56",180,1
,1005055,博恩克,1005,1,21136,0,0,0,0,0,0,0,"36.45,22.631,84.831",0,1
,1005056,利昂特,1005,1,21137,0,0,0,0,0,0,0,"-118.41,32.36,74.35",150,1
,1005057,米尔雅,1005,1,21138,0,0,0,0,0,0,0,"-116.37,32.36,74.01",220,1
,1005058,米妮,1005,1,21139,0,0,0,0,0,0,0,"3.851,22.812,74.012",160,1
,1005059,海伦,1005,1,21140,0,0,0,0,0,0,0,"-68.63,20.68,146.17",180,1
,1005060,乔治,1005,1,21141,0,0,0,0,0,0,0,"52.88,22.63,111.341",150,1
,1005061,玛丽,1005,1,21142,0,0,0,0,0,0,0,"-64.18,20.621,16.04",45,1
,1005062,欧桑,1005,1,21143,0,0,0,0,0,0,0,"-64.04,20.62,18.351",150,1
,1005064,洛克,1005,1,21145,0,0,0,0,0,0,0,"-26.43,22.795,64.08",270,1
,1005065,莱安,1005,1,21146,0,0,0,0,0,0,0,"-28.65,22.794,64.21",90,1
,1005067,诺阿,1005,1,21148,0,0,0,0,0,0,0,"22.53,22.7962,63.05",30,1
,1005068,李,1005,1,21149,0,0,0,0,0,0,0,"-70.32,20.69,145.03",150,1
,1005069,玛格,1005,1,21150,0,0,0,0,0,0,0,"-64.08,23.246,47.87",280,1
,1005070,艾尔玛,1005,1,21151,0,0,0,0,0,0,0,"-63.98,20.621,29.02",0,1
,1005071,斯特朗,1005,1,21152,0,0,0,0,0,0,0,"-62.32,23.24,57.871",330,1
,1005072,斯密斯,1005,1,21153,0,0,0,0,0,0,0,"-80.78,23.36,57.631",150,1
,1005073,贝克,1005,1,21154,0,0,0,0,0,0,0,"-78.44,23.36,55.331",310,1
,1005074,刘易斯,1005,1,21155,0,0,0,0,0,0,0,"-73.1,20.62,37.121",90,1
,1005075,阿伯特,1005,1,21156,0,0,0,0,0,0,0,"-65.33,25.437,70.43",150,1
,1005076,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005077,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005078,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005079,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005080,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005081,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005082,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005083,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005084,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005085,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005086,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005087,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005088,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005089,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005090,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005091,,1005,1,70045,0,1,0,0,0,0,0,,0,1
,1005092,,1005,2,800588,0,1,1,0,0,0,0,"0,0,0",0,1
,1006151,兔族米妮,1006,1,21176,0,0,0,0,0,0,0,"-0.61,22.80,74.27",72.71,1
,1006152,艾西瓦娅,1006,1,21177,0,0,0,0,0,0,0,"3.70,22.79,74.80",274.09,1
,1006153,女剑士玛塔,1006,1,21178,0,0,0,0,0,0,0,"-23.11,22.69,75.60",193.27,1
,1006154,少女凯瑟琳,1006,1,21179,0,0,0,0,0,0,0,"42.41,22.85,75.08",184.09,1
,1006155,坐在长椅上的人,1006,1,21180,0,1,0,0,0,0,0,"-6.56,22.80,64.01",4.09,1
,1006156,坐在长椅上的人,1006,1,21180,0,1,0,0,0,0,0,"28.67,22.80,64.13",4.09,1
,1006157,宫廷书记员弗林,1006,1,21181,0,0,0,0,0,0,0,"-43.74,22.84,72.69",353.93,1
,2001101,由莉,2001,1,20046,0,1,0,0,0,0,0,"-7.79,0.05,4.87",0,1
,2001103,由莉,2001,1,20046,0,1,0,0,0,0,0,"13.88,1.22,-27.59",180,1
,2001104,海莉大妈,2001,1,20047,0,0,0,0,0,0,0,"16.29,0.05,-20.79",315,1
,2001105,镇民,2001,1,20048,0,0,0,0,0,0,0,"-0.23,0.32,-15.32",0,1
,2001106,湖畔镇陷阱5,2001,1,30085,0,1,0,0,0,0,0,"10.44,0.13,-14.44",0,1
,2001108,湖畔镇陷阱1,2001,1,30081,0,1,0,0,0,0,0,"-3.40,0.13,14.41",0,1
,2001110,湖畔镇陷阱3,2001,1,30083,0,1,0,0,0,0,0,"1.50,0.05,-11.93",0,1
,2001111,湖畔镇陷阱4,2001,1,30084,0,1,0,0,0,0,0,"13.88,1.22,-27.59",0,1
,2001112,湖畔镇教堂,2001,1,10004,0,0,0,0,0,0,0,"8.82,0.13,-18.23",0,1
,2001113,储物室,2001,1,10005,0,0,0,0,0,0,0,"-7.74,0.13,-15.76",48.72,1
,2001114,湖畔镇陷阱7,2001,1,30087,0,1,0,0,0,0,0,"-5.91,0.05,-14.87",0,1
,2001121,露西蒂尼之墓,2001,1,50005,0,1,0,0,0,0,0,"-40.13,0.05,-192.73",0,1
,2001122,秘密探员,2001,1,20076,0,1,0,0,0,0,0,"-7.33,0.05,-37.09",225,1
,2001123,小男孩杰瑞,2001,1,20077,0,1,0,0,0,0,0,"-13.8498,-0.8507872,48.7417",-2.296,1
,2001125,希尔,2001,1,20079,0,0,0,0,0,0,0,"11.73,1.23,-30.24",180,1
,2001126,青湖贝,2001,1,60047,0,1,0,0,0,0,0,"4.84,-2.13,63.92",0,1
,2001127,青湖贝,2001,1,60047,0,1,0,0,0,0,0,"4.84,-2.13,63.92",0,1
,2001128,青湖贝,2001,1,60047,0,1,0,0,0,0,0,"-7.79,-2.06,62.93",0,1
,2001130,鹿角子爵特鲁,2001,2,900147,0,1,0,0,0,0,0,"-18.55,0.20,-1.63",300,1
,2001134,旅馆,2001,1,10006,0,0,0,0,0,0,0,"-2.33,0.05,-1.83",-36.09,1
,2001135,半人鱼,2001,2,900146,0,1,0,0,0,0,0,"9.0,-0.5,44.3",0,1
,2001136,瑞杰,2001,2,900148,0,1,1,0,0,0,0,"11.73,1.23,-30.24",0,1
,2001142,哀嚎神殿副本入口陷阱,2001,1,30015,0,1,0,0,0,0,0,"-91.19,0.36,-185.64",0,1
,2001143,先驱者1号陷阱,2001,1,30016,0,1,0,0,0,0,0,"-38.20,0.05,-169.68",0,1
,2001144,树林赫丽陷阱,2001,1,30017,0,1,0,0,0,0,0,"-79.28,0.05,-141.20",0,1
,2001145,泰雷家陷阱,1000,1,30018,0,1,0,0,0,0,0,"-6.79,23.14,75.08",0,1
,2001146,特罗德家陷阱,1002,1,30019,0,1,0,0,0,0,0,"-10.74,0.08,-42.81",0,1
,2001147,王宫陷阱,1000,1,30020,0,1,0,0,0,0,0,"-151.30,32.54,68.12",0,1
,2001148,赫丽,2001,1,60049,0,1,0,0,0,0,0,"-80.04,0.08,-150.72",0,1
,2001149,哥布林德雷克,2001,1,20081,0,1,0,0,0,0,0,"-36.07,0.05,-175.25",330,1
,2001150,赫丽,2001,1,20082,0,1,0,0,0,0,0,"-78.11,0.08,-152.01",0,1
,2001151,哥布林德雷克,2001,2,900150,0,1,1,1,0,0,0,"-36.07,0.05,-175.25",330,1
,2001154,露西副本入口陷阱,2001,1,30054,0,1,0,0,0,0,0,"-46.12,0.08,-197.46",0,1
,2001156,库伯拉长老陷阱,2001,1,30131,0,1,0,0,0,0,0,"-63.58,0.18,-86.15",0,1
,2001157,安可陷阱,2001,1,30132,0,1,0,0,0,0,0,"-74.11,8.05,-96.77",0,1
,2001158,吟游诗人陷阱,2001,1,30133,0,1,0,0,0,0,0,"-73.29,9.80,-100.97",0,1
,2001159,地精商人陷阱,2001,1,30134,0,1,0,0,0,0,0,"48.3,0.1,-36.0",0,1
,2001160,暗雷陷阱,2001,1,30135,0,1,0,0,0,0,0,"-60.92,0.10,-72.28",0,1
,2001161,暗雷陷阱,2001,1,30136,0,1,0,0,0,0,0,"-39.21,0.10,-56.12",0,1
,2001162,暗雷陷阱,2001,1,30137,0,1,0,0,0,0,0,"-25.27,0.05,-29.90",0,1
,2001163,暗雷陷阱,2001,1,30138,0,1,0,0,0,0,0,"-41.57,0.08,-57.68",0,1
,2001164,暗雷陷阱,2001,1,30139,0,1,0,0,0,0,0,"-24.6,0.1,-30.5",0,1
,2001165,先驱者1号陷阱,2001,1,30140,0,1,0,0,0,0,0,"-64.25,0.13,-82.50",0,1
,2001166,风车银杏,2001,1,60048,0,1,0,0,0,0,0,"-16.59,0.01,-41.43",0,1
,2001167,缪吉克辉,2001,1,20083,0,0,0,0,0,0,0,"-73.29,9.80,-100.97",32.692,1
,2001169,先驱者1号,2001,1,20085,0,1,0,0,0,0,0,"-62.25,0.13,-82.50",0,1
,2001170,丛林偷猎者,2001,2,900154,0,1,1,0,0,0,0,"-60.92,0.10,-72.28",0,1
,2001171,丛林偷猎者,2001,2,900155,0,1,1,0,0,0,0,"-39.21,0.10,-56.12",0,1
,2001172,丛林偷猎者,2001,2,900156,0,1,0,0,0,0,0,"-23.27,0.05,-29.90",0,1
,2001173,丛林偷猎者,2001,2,900157,0,1,0,0,0,0,0,"-43.57,0.08,-57.68",0,1
,2001174,丛林偷猎者,2001,2,900158,0,1,0,0,0,0,0,"-23.00,0.05,-43.76",0,1
,2001175,铁甲哥布林,2001,2,900159,0,1,0,0,0,0,0,"-48.24,0.05,-50.68",140,1
,2001176,铁甲哥布林,2001,2,900160,0,1,0,0,0,0,0,"-46.9,0.1,-48.17",113.471,1
,2001177,铁甲哥布林,2001,2,900161,0,1,0,0,0,0,0,"-51.0,0.1,-78.0",-29.614,1
,2001178,铁甲哥布林,2001,2,900162,0,1,0,0,0,0,0,"-69.8,0.1,-71.8",31.828,1
,2001179,先驱者1号,2001,2,900163,1,1,1,0,0,0,0,"-64.25,0.13,-82.50",0,1
,2001180,哥布林小贼陷阱,2001,1,30055,0,1,0,0,0,0,0,"-25.00,0.05,-43.76",0,1
,2001183,泽欧密探,2001,1,20094,0,0,0,0,0,0,0,"-74.9,0.18,-139.97",-27.3,1
,2001184,佣兵托尼,2001,1,20095,0,0,0,0,0,0,0,"-76.79,0.05,-136.06",180,1
,2001185,狼人基德,2001,2,900179,0,1,1,0,0,0,58,"-55.92,0.05,-135.35",270,1
,2001186,狼人基德,2001,2,900179,0,1,0,0,0,0,58,"-31.2,0.1,-155.5",-135,1
,2001187,狼人基德,2001,2,900179,0,1,0,0,0,0,58,"-63.4,0.1,-173.4",-14.783,1
,2001188,狼人基德,2001,2,900179,0,1,0,0,0,0,58,"-77.9,0.1,-162.8",46.753,1
,2001189,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-55.92,0.05,-135.35",270,1
,2001190,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-31.2,0.1,-155.5",-135,1
,2001191,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-63.4,0.1,-173.4",-14.783,1
,2001192,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-77.9,0.1,-162.8",46.753,1
,2001193,暗雷陷阱,2001,1,30155,0,1,0,0,0,0,0,"-65.75,0.10,-151.08",0,1
,2001194,暗雷陷阱,2001,1,30156,0,1,0,0,0,0,0,"-59.76,0.15,-163.33",0,1
,2001195,暗雷陷阱,2001,1,30157,0,1,0,0,0,0,0,"-86.58,0.06,-145.92",0,1
,2001196,暗雷陷阱,2001,1,30158,0,1,0,0,0,0,0,"-29.12,0.52,-171.08",0,1
,2001197,暗雷陷阱,2001,1,30159,0,1,0,0,0,0,0,"-24.78,0.05,-28.759",0,1
,2001198,暗雷陷阱,2001,1,30160,0,1,0,0,0,0,0,"12.75,0.09,15.81",0,1
,2001199,主线任务陷阱,1000,1,30171,0,1,0,0,0,0,0,"-69.86,20.55,24.70",0,1
,2001210,卫兵,2001,1,20006,0,1,0,0,0,0,0,"-54.49786,0.06709957,-80.15926",0,1
,2001211,库伯拉长老,2001,1,20007,0,1,0,0,0,0,0,"-56.07555,0.06709957,-82.7374",0,1
,2001212,哥布林小贼,2001,1,20008,0,1,0,0,0,0,0,"-55.16862,0.08512802,-58.8017",0,1
,2001213,哥布林小怪,2001,1,20009,0,1,0,0,0,0,0,"-85.20496,0.06709957,-79.12229",0,1
,2001214,金斯特,2001,1,20010,0,1,0,0,0,0,0,"-86.92329,0.07530288,-78.05728",0,1
,2001215,夜崎隐,2001,1,20011,0,1,0,0,0,0,0,"-108.1,0.08,-100.53",0,1
,2001216,哈扎克,2001,1,20012,0,1,0,0,0,0,0,"-102.09,0.08,-99.59",0,1
,2001217,哈扎克,2001,1,20013,0,1,0,0,0,0,0,"-58.80088,0.06709957,-82.67135",0,1
,2001218,山岭巨人,2001,1,20014,0,1,0,0,0,0,0,"-100.136,0.222,-71.19",0,1
,2001220,陷阱,2001,1,30000,0,1,0,0,0,0,0,"-47.97134,0.06709957,-54.79886",0,1
,2001221,陷阱,2001,1,30001,0,1,0,0,0,0,0,"-55.794,0.06709957,-78.08053",0,1
,2001222,陷阱,2001,1,30002,0,1,0,0,0,0,0,"-73.8319,0.06709957,-92.02775",0,1
,2001223,陷阱,2001,1,30003,0,1,0,0,0,0,0,"-55.16862,0.08512802,-58.8017",0,1
,2001224,陷阱,2001,1,30004,0,1,0,0,0,0,0,"-84.30345,0.06709957,-78.25379",0,1
,2001225,陷阱,2001,1,30005,0,1,0,0,0,0,0,"-88.04265,0.06709957,-87.34886",0,1
,2001226,陷阱,2001,1,30006,0,1,0,0,0,0,0,"-85.46786,0.06709957,-71.20133",0,1
,2001227,陷阱,2001,1,30007,0,1,0,0,0,0,0,"9.927,0.067,11.93",0,1
,2001240,劫匪,2001,2,900101,2001240,1,1,0,0,0,0,,0,1
,2001241,卫兵,2001,2,900102,2001241,1,1,0,0,0,0,,0,1
,2001242,哥布林小贼,2001,2,900103,2001242,1,1,0,0,0,0,,0,1
,2001243,哥布林小怪,2001,2,900104,2001243,1,1,0,0,0,0,,0,1
,2001244,夜崎隐,2001,2,900105,2001244,1,1,0,0,0,0,,0,1
,2001245,山岭巨人,2001,2,900106,2001245,1,1,0,0,0,0,,0,1
,2001250,,2001,1,60000,0,1,0,0,0,0,0,"-85.46786,0.06709957,-71.20133",0,1
,2001251,木材,2001,1,60001,0,1,0,0,0,0,0,"-46.20594,0.06709957,-60.58465",0,1
,2001300,罗兰雕像脚下,2001,1,30036,0,1,0,0,0,0,0,"-78.76267,0.06709957,25.15276",0,1
,2001301,蝎尾草,2001,1,30037,0,1,0,0,0,0,0,"-56.66082,0.06709957,24.07006",0,1
,2001302,爱琳娜,2001,1,30038,0,1,0,0,0,0,0,"-62.93003,0.06709957,21.93836",0,1
,2001303,强盗领地,2001,1,30039,0,1,0,0,0,0,0,"-67.41098,0.1638082,6.506114",0,1
,2001304,佣兵工会外,1000,1,30040,0,1,0,0,0,0,0,"4.807449,0.1520357,0.9557223",0,1
,2001321,蝎尾草,2001,1,60011,0,1,0,0,0,0,0,"-55.26854,0.06709957,25.57366",0,1
,2001322,受伤的村民,2001,1,60012,0,1,0,0,0,0,0,"-78.32127,0.1032384,30.65542",0,1
,2001323,受伤的村民,2001,1,60012,0,1,0,0,0,0,0,"-81.61047,0.2783321,32.35635",0,1
,2001324,受伤的村民,2001,1,60012,0,1,0,0,0,0,0,"-83.09624,0.1653433,31.315",0,1
,2001325,木材,2001,1,60015,0,1,0,0,0,0,0,"-78.32127,0.1032384,30.65542",0,1
,2001331,阿克莱斯陷阱2,2001,1,30022,0,1,0,0,0,0,0,"57.80,0.07,-125.09",0,1
,2001332,阿克莱斯陷阱3,2001,1,30023,0,1,0,0,0,0,0,"74.63,0.10,-146.24",0,1
,2001333,阿克莱斯陷阱4,2001,1,30024,0,1,0,0,0,0,0,"-50.01,0.10,-186.35",0,1
,2001334,阿克莱斯陷阱5,2001,1,30025,0,1,0,0,0,0,0,"52.97,0.05,-149.24",0,1
,2001335,邦妮,2001,1,20126,0,0,0,0,0,0,0,"54.16,0.05,-154.92",330,1
,2001336,肖恩,2001,1,20127,0,0,0,0,0,0,0,"69.26,0.07,-134.77",330,1
,2001339,阿克莱斯陷阱10,2001,1,30030,0,1,0,0,0,0,0,"75.18,0.04,-151.43",0,1
,2001343,左相府,2001,1,12001,0,0,0,0,0,0,0,"78.16,0.11,-148.94",0,1
,2001344,左相府侧门,2001,1,50008,0,1,0,0,0,0,0,"75.18,0.04,-151.43",315,1
,2001360,血魔腐蚀者,2001,2,900111,0,1,1,0,0,0,57,"57.80,0.07,-125.09",0,1
,2001371,物件,2001,1,60016,0,1,0,0,0,0,0,"-50.01,0.10,-186.35",0,1
,2001372,残缺的法阵,2001,1,60017,0,1,0,0,0,0,0,"52.97,0.05,-149.24",0,1
,2001381,少女,2001,1,20049,0,1,0,0,0,0,0,"-74.15,0.96,33.15",315,1
,2001383,麦提,2001,1,20051,0,0,0,0,0,0,0,"-66.35,0.89,33.56",0,1
,2001385,血霜草,2001,1,60041,0,1,0,0,0,0,0,"-32.95,0.07,7.38",0,1
,2001390,北方暴君纳森,2001,1,21055,0,1,0,0,0,0,0,"-69.05,0.06,-0.48",18.92,1
,2001391,罗兰镇陷阱1,2001,1,30089,0,1,0,0,0,0,0,"-39.49,0.11,24.12",0,1
,2001392,罗兰镇陷阱2,2001,1,30090,0,1,0,0,0,0,0,"-70.25,1.00,26.86",50,1
,2001397,罗兰镇陷阱7,2001,1,30095,0,1,0,0,0,0,0,"-69.53,0.06,-7.10",0,1
,2001398,罗兰镇陷阱8,2001,1,30096,0,1,0,0,0,0,0,"-74.36,0.85,23.58",0,1
,2001400,罗兰镇陷阱,1000,1,30097,0,1,0,0,0,0,0,"-82.36,23.24,68.26",0,1
,2001404,魔力石陷阱,2001,1,30109,0,1,0,0,0,0,0,"-62.35,0.10,-78.43",0,1
,2001410,木头陷阱,2001,1,30115,0,1,0,0,0,0,0,"-50.14,0.05,-53.42",0,1
,2001412,库伯拉长老,2001,1,20057,0,0,0,0,0,0,0,"-63.74,0.05,-89.04",10,1
,2001413,安可,2001,1,20058,0,0,0,0,0,0,0,"-58.88,0.05,-84.50",330,1
,2001414,卡尔,2001,1,20059,0,0,0,0,0,0,0,"-74.56,5.97,-94.56",35,1
,2001415,菲丝,2001,1,20060,0,0,0,0,0,0,0,"-50.23,0.05,-85.83",315,1
,2001416,莫克夫,2001,1,20061,0,0,0,0,0,0,0,"-76.17,0.72,-84.54",15,1
,2001422,劫匪,2001,2,900136,0,1,1,0,0,0,19,"-46.02,0.05,-57.19",20,1
,2001424,卫兵,2001,2,900138,0,1,0,1,0,0,19,"-62.93,0.09,-85.42",190,1
,2001425,卫兵,2001,2,900138,0,1,0,1,0,0,0,"-62.04,0.08,-81.23",190,1
,2001426,卫兵,2001,2,900138,0,1,0,1,0,0,52,"-66.26,0.05,-82.54",160,1
,2001427,风车,2001,1,60043,0,1,0,0,0,0,0,"-69.98,9.80,-98.33",0,1
,2001428,,2001,1,30188,0,1,0,0,0,0,0,"-103.31,0.07,-101.52",0,1
,2001429,宝箱,2001,1,40265,0,1,0,0,0,0,0,"-67.417,0.177,-81.151",30,1
,2001430,劫匪,2001,1,20132,0,1,0,0,0,0,0,"-46.02,0.05,-57.19",20,1
,2001431,风车,2001,1,10028,0,1,0,0,0,0,0,"-66.67,9.76,-98.83",0,1
,2001441,联盟办事员,2001,1,20066,0,0,0,0,0,0,0,"-101.04,2.34,21.83",50,1
,2001442,捉迷藏的小女孩,2001,1,20067,0,1,0,0,0,0,0,"-99.08,-0.67,38.64",90,1
,2001449,芙妮,2001,1,20071,0,1,0,0,0,0,0,"-70.67,0.11,20.11",90,1
,2001450,库里奇,2001,1,20072,0,1,0,0,0,0,0,"-54.71,-0.92,48.66",150,1
,2001451,半鱼人,2001,2,900151,0,1,0,0,0,0,19,"-27.84,-2.21,57.19",0,1
,2001452,丛林偷猎者,2001,2,900151,0,1,1,0,0,0,19,"-50.22,0.17,31.60",0,1
,2001454,盗贼奸细,2001,2,900152,0,1,1,0,0,0,19,"-72.58,0.09,17.33",0,1
,2001458,丛林开膛手,2001,2,900153,0,1,1,0,0,0,19,"-54.71,-0.92,48.66",0,1
,2001459,部落战士陷阱,2001,1,30141,0,1,0,0,0,0,0,"-67.77,0.10,24.72",0,1
,2001460,部落战士陷阱,2001,1,30142,0,1,0,0,0,0,0,"-50.22,0.17,31.60",0,1
,2001462,历史石碑,2001,1,60050,0,1,0,0,0,0,0,"-42.02,0.07,5.82",0,1
,2001466,联盟办事员,2001,1,20086,0,0,0,0,0,0,0,"75.05,0.09,-140.70",345,1
,2001467,异变者,2001,2,900168,0,1,0,0,0,0,57,"25.05,0.05,-139.83",0,1
,2001471,纯白三色堇,2001,1,60051,0,1,0,0,0,0,0,"40.41,0.22,-186.35",0,1
,2001475,机械魔偶,2001,1,20103,0,1,0,0,0,0,0,"73.42,0.08,-122.84",270,1
,2001476,失踪的居民,2001,2,900164,0,1,1,0,0,0,57,"53.41,0.01,-121.47",0,1
,2001492,机械魔偶,2001,2,900166,0,1,1,0,0,0,57,"73.42,0.08,-122.84",0,1
,2001493,失踪的居民,2001,1,21171,0,1,0,0,0,0,0,"53.41,0.01,-121.47",0,1
,2001502,黑骑士,2001,2,900181,0,1,1,0,0,0,58,"-51.44,0.11,-200.73",45,1
,2001503,黑骑士,2001,2,900181,0,1,0,0,0,0,58,"-31.2,0.1,-155.5",-135,1
,2001504,黑骑士,2001,2,900181,0,1,0,0,0,0,58,"-63.4,0.1,-173.4",-14.783,1
,2001505,黑骑士,2001,2,900181,0,1,0,0,0,0,58,"-77.9,0.1,-162.8",46.753,1
,2001507,泰雷陷阱,2002,1,30161,0,1,0,0,0,0,0,"-1.83,3.83,-7.59",0,1
,2001509,叮嘱陷阱,2002,1,30163,0,1,0,0,0,0,0,"6.43,3.91,7.96",0,1
,2001510,战魂冰陷阱,2002,1,30164,0,1,0,0,0,0,0,"-11.55,3.73,10.57",0,1
,2001511,战魂暗陷阱,2002,1,30165,0,1,0,0,0,0,0,"-38.90,1.91,8.71",0,1
,2001512,战魂火陷阱,2002,1,30166,0,1,0,0,0,0,0,"-35.85,1.95,-20.25",0,1
,2001514,法阵陷阱,2002,1,30168,0,1,0,0,0,0,0,"-39.01,1.65,-21.52",0,1
,2001517,铠甲幽灵布劳,2002,2,900184,0,1,0,0,0,0,58,"-11.55,3.73,10.57",90,1
,2001518,驭魂法师拜诺,2002,2,900185,0,1,0,0,0,0,58,"-38.90,1.91,8.71",90,1
,2001519,弑魂领主索尔,2002,2,900186,0,1,0,0,0,0,58,"-35.85,1.95,-20.25",30,1
,2001520,大帝重刃,2002,1,60063,0,1,0,0,0,0,0,"-39.01,1.65,-21.52",0,1
,2001521,魔族高地入口,2001,1,57000,0,1,0,0,0,0,0,"-17.67,0.13,-85.67",0,1
,2001522,魔族高地出口,2002,1,57001,0,0,0,0,0,0,0,"1.03,5.5,-20.23",25,1
,2001523,赫丽,1000,1,20108,0,1,0,0,0,0,0,"-213.86,465.41,68.1",90,1
,2001524,昏迷的泰雷,2002,1,20109,0,1,0,0,0,0,0,"-1.83,3.83,-7.59",0,1
,2001525,狼人基德,2002,1,20110,0,1,0,0,0,0,0,"-1.38,3.87,-6.79",0,1
,2001528,历史石碑,2001,1,60056,0,1,0,0,0,0,0,"-83.68,0.12,-159.87",0,1
,2001529,战魂之剑,2001,1,60057,2001529,1,0,0,0,0,0,,0,1
,2001530,没落贵族莱德,2001,2,900167,0,1,1,0,0,0,57,"18.4,0.05,-138.10",0,1
,2001535,树林陷阱,2001,1,30172,0,1,0,0,0,0,0,"-62.04,0.05,-152.74",0,1
,2001537,罗兰镇政务厅,2001,1,10010,0,0,0,0,0,0,0,"-85.19,2.58,26.72",0,1
,2001538,罗兰镇陷阱,1000,1,30098,0,1,0,0,0,0,0,"-27.14,22.79,73.64",0,1
,2001543,镇民,2001,1,20138,0,1,0,0,0,0,0,"-68.27,0.93,38.71",120,1
,2001546,丛林开膛手,2001,2,300021,0,0,0,0,0,0,19,"-22.25,0.08,11.60",90,1
,2001547,食人酋长布鲁,2001,2,300022,0,0,0,0,0,0,57,"10.96,0.1718949,-158.94",100,1
,2001548,尖啸游隼,2001,2,300025,0,0,0,0,0,0,19,"-94.92,0.10,-76.49",45,1
,2001549,北境战师贝尔沃,2001,2,300026,0,0,0,0,0,0,19,"0.09,0.1308791,-193.19",20,1
,2001550,怒鳍半鱼人,2001,2,300027,0,0,0,0,0,0,19,"54.51,0.13,-78.60",280,1
,2001551,扭曲丧尸,2001,2,300028,0,0,0,0,0,0,57,"46.42,0.14,-168.59",150,1
,2001552,北方暴君纳森,2001,2,300029,0,0,0,0,0,0,19,"-8.76,0.09677434,-59.36",60,1
,2001553,恶魔之子,2001,2,300032,0,0,0,0,0,0,58,"-55.78,0.05,-172.70",30,1
,2001554,山岩领主蒙多,2001,2,300043,0,0,0,0,0,0,19,"-25.92,0.06,-132.48",45,1
,2001555,半鱼人,2001,2,300045,0,0,0,0,0,0,19,"12.92,-2.44,55.70",270,1
,2001556,迷梦蛛王,2001,2,300046,0,0,0,0,0,0,19,"-42.33,-1.630359,56.14",240,1
,2001557,红袭盗匪,2001,2,300047,0,0,0,0,0,0,19,"-20.12,0.01,32.63",180,1
,2001558,雪狼刃兵,2001,2,300048,0,0,0,0,0,0,19,"20.27,0.08,14.50",260,1
,2001559,角蜥人,2001,2,300049,0,1,0,0,0,0,19,"27.10,0.09,-0.32",240,1
,2001561,绿林花妖,2001,2,300051,0,0,0,0,0,0,19,"-25.03,0.09677434,-42.21",340,1
,2001563,妖媚舞姬,2001,2,300073,0,0,0,0,0,0,19,"-4.36,0.07,-78.81",270,1
,2001564,暮夜蜂王,2001,2,300074,0,0,0,0,0,0,19,"33.92,0.05,-61.66",240,1
,2001565,劫掠军骑长,2001,2,300075,0,0,0,0,0,0,57,"56.35,0.06,-106.26",250,1
,2001566,邪灵法师,2001,2,300076,0,0,0,0,0,0,57,"30.25,0.08239964,-115.88",140,1
,2001567,赤角狂兽,2001,2,300078,0,0,0,0,0,0,57,"55.08,0.04,-203.99",180,1
,2001568,游魂狂战奥克兰,2001,2,300147,0,0,0,0,0,0,58,"-45.87,0.05,-152.91",245.56,1
,2001569,野蛮孤狼,2001,2,300148,0,0,0,0,0,0,19,"27.10,0.09,-0.32",240,1
,2001581,血藤卡莎莉,2001,2,300051,0,1,0,0,0,0,19,"5.68,0.05,-72.51",330,1
,2001651,佣兵公会,1000,1,54000,0,0,0,0,0,0,0,"-28.09,23.31,82.93",0,1
,2001652,佣兵公会出口,1000,1,54001,0,0,0,0,0,0,0,"-27.90,554.02,93.83",135,1
,2001655,<挑战>铁臂安道夫,1000,1,20112,0,0,0,0,0,0,0,"-33.71,561.82,119.41",180,1
,2001656,<每日>伦纳德,1000,1,20113,0,0,0,0,0,0,0,"-31.28,555.04,105.48",90,1
,2001657,,1000,1,20114,0,0,0,0,0,0,0,"-27.76,555.5,117.73",186.34,1.2
,2001658,<巡查>比多猫,1000,1,20115,0,0,0,0,0,0,0,"-20.42,555.04,114.96",163.81,1
,2001659,艾赛尔,1000,1,20116,0,0,0,0,0,0,0,"-35.76,561.292,137.02",270,1
,2001660,劫匪陷阱,2001,1,30107,0,1,0,0,0,0,0,"-58.07,0.11,-68.00",0,1
