,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,3073003,3073,3,"62.15,-9.29,-4.465","0,230,0","60.97,-9.28,4.099999",0.5,5,5,80,0,1.8,500,2000,"70.96,-9.29,0.031;76.75,-9.288,4.031;70.96,-9.29,0.031;62.15,-9.29,-4.465;"
,3073004,3073,4,"89,-9.19,39.3","0,230,0","60.97,-9.28,4.099999",0,7,7,360,0,0,500,2000,
,3073005,3073,5,"42.5,-9.04,-6.93","0,49,0","60.97,-9.28,4.099999",0,7,7,360,0,0,500,2000,
,3073006,3073,6,"81.84,-8.01,44.326","0,49,0","60.97,-9.28,4.099999",0,7,7,360,0,0,500,2000,
,3074001,3074,1,"68.98,0.1343498,-46.22","0,90,0","80.42001,1.71335,-46.01",1,5,5,360,0,0,500,2000,
,3074002,3074,2,"46.27,-3.71,-45.91","0,90,0","80.42001,1.71335,-46.01",1,5,5,360,0,0,500,2000,
,3074003,3074,3,"34.31,-3.809328,-51.81","0,90,0","80.42001,1.71335,-46.01",1,5,5,360,0,0,500,2000,
,3074004,3074,4,"21.9,-1.886488,-46.23","0,90,0","80.42001,1.71335,-46.01",1,5,5,360,0,0,500,2000,
,3074005,3074,5,"14.21,-1.88649,-39.44659","0,180,0","35.06,-3.736488,-41.09",1,5,5,360,0,0,500,2000,
,3074006,3074,6,"35.35,-5.44,-26.48124","0,180,0","35.06,-3.736488,-41.09",1,5,5,360,0,0,500,2000,
,3074007,3074,7,"47.34325,-8.209905,-9.345662","0,270,0","35.06,-3.736488,-41.09001",1,5,5,360,0,0,500,2000,
,3074008,3074,8,"35.24,-5.733848,-10.43","0,180,0","35.06,-3.736488,-41.09",1,5,5,360,0,0,500,2000,
,3074009,3074,9,"35.08655,-5.730536,3.597434","0,180,0","35.06,-3.736488,-41.09",1,5,5,360,0,0,500,2000,
,3074010,3074,10,"25.2,-3.18,26.26","0,90,0","34.99784,-3.383029,16.83003",1,5,5,360,0,0,500,2000,
,3074011,3074,11,"44.76,-3.18,26.55","0,270,0","34.99784,-3.383029,16.83003",1,5,5,360,0,0,500,2000,
,3074012,3074,12,"35.03784,-0.009706497,49.03003","0,180,0","34.99784,-3.383029,16.83003",1,7,7,360,0,0,500,2000,
,3075001,3075,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3075002,3075,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3075003,3075,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3075004,3075,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3075005,3075,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3075006,3075,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3075007,3075,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3075008,3075,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3075009,3075,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3075010,3075,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3075011,3075,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3075018,3075,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3075019,3075,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3075020,3075,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3075021,3075,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3075022,3075,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3075023,3075,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3075024,3075,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3075025,3075,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3075026,3075,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3075027,3075,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3075028,3075,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3075029,3075,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3075030,3075,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3075031,3075,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3075032,3075,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3075033,3075,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3075034,3075,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3075035,3075,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3075036,3075,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3075037,3075,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3075038,3075,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3075039,3075,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3075040,3075,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3075041,3075,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3075042,3075,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3075043,3075,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3075044,3075,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3075045,3075,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3075046,3075,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3075047,3075,47,"-239.3,-21.25002,6.150856","0,0,0","-234.84,-21.2,-7.82",1,9,9,360,0,0,500,2000,
,3075048,3075,48,"-231.8,-21.25002,6.366066","0,0,0","-234.84,-21.2,-7.82",1,9,9,360,0,0,500,2000,
,3075049,3075,49,"-239.9,-21.25,48.4346","0,0,0","-236.06,-21.25,28.9346",1,9,9,360,0,0,500,2000,
,3075050,3075,50,"-231.8,-21.25,49.29955","0,0,0","-236.06,-21.25,28.9346",1,9,9,360,0,0,500,2000,
,3075051,3075,51,"-236.3109,-12.75,90.03035","0,0,0","-236.3109,-12.75,77.53035",1,9,9,360,0,0,500,2000,
,3076001,3076,1,"-18.8,-4.25,-1.57","0,0,0","6.82,0,-1.97",0.5,7,7,80,0,1.8,500,2000,"-15.163,-4.174,-1.552;-19.052,-4.154,-1.541;-19.055,-4.588,-10.945;"
,3076002,3076,2,"-19.091,-4.25,-42.449","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-14.382,-4.297,-42.559;-14.36,-3.97,-48.289;"
,3076003,3076,3,"-43.257,-12.75,-68","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-34.159,-12.903,-67.963;-56.029,-12.521,-67.989;"
,3076004,3076,4,"-85.4,-17,-57.79","0,0,0","-56.09,-12.75,-52.34",0.5,7,7,80,0,1.8,500,2000,"-85.428,-17.599,-50.594;-85.502,-17.081,-60.273;"
,3076005,3076,5,"-85.3,-17,-34.64","0,180,0","-56.09,-12.75,-52.34",0.5,7,7,360,0,1.8,500,2000,
,3076006,3076,6,"-56.25016,-12.10168,-24.06501","0,180,0","-56.09,-12.75,-52.34",1,7,7,360,0,1.8,500,2000,
,3076007,3076,7,"-55.85,-4.222,53.56","0,180,0","-56.045,-4.25,45.425",0.5,7,7,360,0,1.8,500,2000,
,3076008,3076,8,"-78.65,-16.94,-39.27","0,-130.9,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3076009,3076,9,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3076010,3076,10,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3076011,3076,11,"-14.03783,-8.499989,-66.83125","0,270,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3076012,3076,12,"-14.46965,-4.249985,-44.57534","0,180,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3076013,3076,13,"-61.3452,-4.250004,40.52914","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-51.363,-4.25,40.471;-61.17,-4.25,40.53;"
,3076014,3076,14,"-51.01225,-4.249996,48.52694","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.404,-4.25,48.352;-51.129,-4.25,48.469;"
,3076015,3076,15,"-61.69543,-4.25,56.52473","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-50.896,-4.25,56.467;-61.754,-4.25,56.467;"
,3076016,3076,16,"-50.83731,-4.25,64.5225","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.695,-4.25,64.289;-50.896,-4.25,64.406;"
,3076017,3076,17,"0.9728546,0,-1.290874","0,90,0","10.41286,0,-1.290875",1,5,5,360,0,0,500,2000,
,3076018,3076,18,"-18.70522,-4.249985,-9.802152","0,0,0","10.41278,0.02801514,-1.312152",1,5,5,360,0,0,500,2000,
,3076019,3076,19,"-10.07347,-4.249998,-5.241945","0,0,0","6.820001,0,-1.97",1,3,3,360,0,0,500,2000,
,3076020,3076,20,"-50.92163,-12.75,-5.934869","0,0,0","-56.09,-12.75,-52.34",1,3,3,360,0,0,500,2000,
,3076021,3076,21,"-78.65,-16.94,-39.27","0,-59,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3077001,3077,1,"801.28,13.0401,73.68","0,0,0","820.73,12.5,88.26",0.5,3,3,20,0,0,500,2000,"808.675,13.04,74.22;797.253,13.04,77.078;801.274,13.04,73.656;808.754,13.04,74.246;"
,3077002,3077,2,"787.08,11,90.04","0,180,0","820.73,12.5,88.26",1,7,7,360,0,0,500,2000,
,3077003,3077,3,"787.29,11,116.63","0,0,0","820.73,12.5,88.26",0.5,5,5,80,0,1.8,500,2000,"778.074,11,126.936;787.309,11,116.704;792.034,11,126.538;"
,3077004,3077,4,"744.04,11.78782,140.74","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"738.203,11.773,140.578;743.971,11.8,140.671;744.016,11.552,134.583;"
,3077005,3077,5,"760.8444,11.23618,163.992","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"752.21,11.236,154.23;760.835,11.236,164.038;762.32,11.236,175.371;"
,3077006,3077,6,"756.5549,10.79408,178.9387","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"749.215,10.794,172.229;756.812,10.794,186.201;750.109,12.4,183.406;"
,3077007,3077,7,"733.5,10.83932,182.97","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"745.342,10.839,172.352;747.25,12.411,179.174;734.016,10.839,182.95;745.253,10.839,172.256;"
,3077008,3077,8,"705.56,12.71187,185.48","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"714.256,12.712,185.428;706.029,12.712,185.534;705.821,12.712,193.761;"
,3077009,3077,9,"745.5798,12.81107,203.7574","0,180,0","759.8693,10.78782,129.5462",1,4,4,360,0,0,500,2000,
,3077010,3077,10,"744.6074,11.78782,133.1667","0,0,0","759.8693,10.78782,129.554",0.5,5,5,80,0,1.8,500,2000,"744.494,11.788,136.564;744.437,11.788,132.714;750.552,11.788,130.053;744.721,11.788,133.11;"
,3077011,3077,11,"747.4573,10.76,172.6708","0,0,0","759.8693,10.78782,129.554",0.5,5,5,20,0,1.8,500,2000,"741.944,10.76,172.672;745.212,10.76,178.638;749.556,10.76,172.642;"
,3077012,3077,12,"721.2402,10.88667,185.2062","0,90,0","759.8693,10.78782,129.554",0.5,5,5,360,0,1.8,500,2000,
,3077013,3077,13,"745.7,12.85,200.1","0,180,0","759.88,10.86,129.58",0.5,5,5,360,0,0,500,2000,
,3077014,3077,14,"705.59,12.71187,190.36","0,125,0","709.0269,12.71187,179.9086",1,7,7,360,0,0,500,2000,
,3077015,3077,15,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,3077016,3077,16,"734.18,10.82,186.19","0,49,0","762.64,11.1,168.42",0,7,7,360,0,0,500,2000,
,3077017,3077,17,"737.5218,11.86,141.9231","0,0,0","759.8693,10.78782,129.5462",1,3,3,360,0,0,500,2000,
,3077018,3077,18,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,3078001,3078,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3078002,3078,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3078003,3078,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3078004,3078,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3078005,3078,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3078006,3078,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3078007,3078,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3078008,3078,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3078009,3078,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3078010,3078,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3078011,3078,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3078018,3078,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3078019,3078,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3078020,3078,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3078021,3078,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3078022,3078,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3078023,3078,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3078024,3078,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3078025,3078,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3078026,3078,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3078027,3078,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3078028,3078,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3078029,3078,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3078030,3078,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3078031,3078,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3078032,3078,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3078033,3078,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3078034,3078,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3078035,3078,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3078036,3078,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3078037,3078,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3078038,3078,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3078039,3078,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3078040,3078,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3078041,3078,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3078042,3078,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3078043,3078,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3078044,3078,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3078045,3078,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3078046,3078,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3078047,3078,47,"-239.3,-21.25002,6.150856","0,0,0","-234.84,-21.2,-7.82",1,9,9,360,0,0,500,2000,
,3078048,3078,48,"-231.8,-21.25002,6.366066","0,0,0","-234.84,-21.2,-7.82",1,9,9,360,0,0,500,2000,
,3078049,3078,49,"-239.9,-21.25,48.4346","0,0,0","-236.06,-21.25,28.9346",1,9,9,360,0,0,500,2000,
,3078050,3078,50,"-231.8,-21.25,49.29955","0,0,0","-236.06,-21.25,28.9346",1,9,9,360,0,0,500,2000,
,3078051,3078,51,"-236.3109,-12.75,90.03035","0,0,0","-236.3109,-12.75,77.53035",1,9,9,360,0,0,500,2000,
,3079001,3079,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3079002,3079,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3079003,3079,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3079004,3079,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3079005,3079,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3079006,3079,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3079007,3079,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3079008,3079,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3079009,3079,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3079010,3079,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3079011,3079,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3079018,3079,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3079019,3079,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3079020,3079,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3079021,3079,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3079022,3079,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3079023,3079,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3079024,3079,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3079025,3079,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3079026,3079,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3079027,3079,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3079028,3079,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3079029,3079,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3079030,3079,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3079031,3079,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3079032,3079,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3079033,3079,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3079034,3079,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3079035,3079,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3079036,3079,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3079037,3079,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3079038,3079,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
